Keyword,count
재무장,610
날개,313
각성,220
팬드,196
핑챙,184
스킨,152
일러,137
재화,116
아서,115
스토리,113
성능,100
불사,86
채용,76
정보,73
언제나옴,72
다음이벤,72
언제나옴다음이벤,70
회피,69
이터,69
주시윤,69
퀄리티,68
패노,67
융핵,66
버프,65
장비,65
패키지,64
캐릭터,62
스충,61
기대,61
제이크,59
메카,58
샤오린,57
각우,56
스킬,55
패치,55
이가,54
이벤트,53
유저,53
이번주,52
출격,52
인게임,52
깡통,52
분기,51
모션,49
사장,49
완전회피,48
뉴비,48
함선,47
쿼츠,47
출시,46
컨소,46
에는,46
스비,46
확정,46
그녀,46
패스,45
타오린,44
순애,44
보상,44
인겜,44
2주,44
이브,44
챌린지,43
스피,43
이볼브,43
금태,43
각힐,42
힐데,42
전당,42
일섭,41
재등이,41
유나,40
격전,40
각등이,40
110,39
이펙트,39
컨텐츠,39
베로롱,38
라우라,38
구관,38
분탕,38
융합,37
밸패,37
무리,37
기준,36
그림,36
공중,36
크레딧,36
공익,35
특수,35
기간,35
목소리,35
카린,35
차라리,34
인물,34
스타,34
디펜,34
드론,34
달아,34
그것,34
2주년,33
이들,33
리더,33
플레,33
얼굴,32
쓰알,32
귀찮,32
초기,32
추천,32
점검,32
공속,31
몰라,31
보기,30
갓겜,30
시그마,30
되서,30
이프,30
애니,29
모네,29
기채,29
건틀렛,29
스커,28
안함,28
과금,28
모드,28
메이즈,28
콜라보,28
앞에,28
아마,28
컨셉,28
이래,27
라인,27
특수기,27
져서,27
사기,27
바뀐,27
pv,27
올때,27
신년,27
케오린,27
감성,27
신캐,27
어둠,27
라지,27
조건,27
친구,26
진행,26
만드는,26
나올때,26
깡우,26
닭날개,26
획득,26
시켜,26
옛날,26
작전,25
이수,25
달린,25
죽음,25
1월,25
침식체,25
호라이즌,25
기본,25
사장님,25
무적,25
타워,25
서윤,25
지들,25
주인공,25
이볼브원,25
운영,24
이수연,24
맞다,24
머지,24
잇음,24
밀리아,24
잡는,24
않음,24
존버,24
데이터,24
오퍼,24
오고,24
미야,24
스피라,24
길티,24
저번,24
용병,24
리타,24
겠는데,24
디펜더,23
2022,23
해제,23
했을,23
이해,23
일반,23
메카닉,23
상향,23
사원,23
마냥,23
복각,23
좆같은,23
념글,23
일본,23
앞으로,23
아무리,22
파밍,22
왔는데,22
저기,22
유닛,22
카드,22
주기,22
얘들,22
카일,22
떡밥,22
타이탄,22
해야지,22
않고,22
2/2,22
존재,22
궁금,22
매출,22
감사,21
rpg,21
등장,21
이정도,21
공략,21
기분,21
1개,21
주간,21
엄청,21
싶은데,21
3개,21
팩트,21
님들,21
절대,21
어쩔,21
한정,21
같긴,21
광고,21
올린,21
스나,21
다이브,21
디자인,21
날먹,21
미니,21
레인저,21
닥등이,21
12/28화,20
방법,20
레벨,20
놓은,20
대사,20
신성,20
전장,20
내면,20
셋바,20
해요,20
공개,20
수록,20
2월,20
500,20
본적,20
소녀,20
저게,20
예상,20
에스,20
마왕,19
정액,19
여기서,19
캐오린,19
아무것도,19
버그,19
슈발,19
회사,19
비는,19
확인,19
코스트,19
복귀,19
출격기,19
2년,19
여캐,19
판매,19
돌아가,19
채용권,19
신규,19
해지,19
주화,19
유미나,19
치킨,19
펜드,19
날씨,18
길티기어,18
변경,18
2호,18
라니,18
아이리,18
나올거,18
있긴,18
멸망,18
늘어,18
렐릭,18
능력,18
히후,18
반응,18
중첩,18
1점,18
확률,18
아니야,18
기계,18
각수연,18
미안,18
추워,18
이하,18
남아,18
좋을,18
빼고,18
가은이,18
배신,18
수정,18
세상,18
하려고,18
내고,18
링크,17
박아,17
영혼,17
달려,17
줬으면,17
관리국,17
지부,17
넣고,17
근본,17
2호기,17
올듯,17
짱깨,17
개운,17
상상,17
할게,17
레이드,17
구관총,17
일러스트,17
14,17
외전,17
고인물,17
회복,17
횟수,17
달고,17
저렇게,17
있게,17
설정,17
1/1,17
심지어,17
시즌,17
너프,17
한달,17
로드,17
받고,17
오로치,17
카나데,17
pve,17
in,17
간지,17
초월,16
학교,16
상시,16
이젠,16
유료,16
어디서,16
메인,16
먹은,16
나오고,16
못한,16
4개,16
개선,16
밸런스,16
이따,16
있어야,16
나온다,16
제작,16
접속,16
좋다,16
현실,16
각시윤,16
티어,16
무료,16
삭제,16
자꾸,16
기니피그,16
구매,16
적성핵,16
전투,16
서킷,16
아키,16
할인,16
고민,16
나오는거,16
대적자,16
배경,16
맞지,16
전화,16
유지,16
튜바,15
ㅡㅡ,15
150,15
소신발언,15
라오,15
천사,15
배리어,15
포기,15
드디어,15
데가,15
웃음,15
준비,15
슬슬,15
댓글,15
서버,15
촉매제,15
21,15
상황,15
부사장,15
빨책,15
세리나,15
5개,15
엘자,15
픽업,15
그렇다고,15
하더라,15
유빈,15
소모,15
경험,15
쉽게,15
솔저,15
정해,15
방송,15
짜리,15
옆에,15
갔다,15
이득,15
모아,15
모건,15
굳이,15
생긴,15
치면,15
모습,15
안될,15
진심,15
기밀,15
그러면,15
에이미,15
슈발리에,15
아까,15
초기화,14
이새끼들,14
이전,14
받은,14
약간,14
효율,14
바라,14
다른거,14
당연히,14
모델,14
허접,14
플루토,14
허메골골,14
카이,14
성장,14
가야,14
버프해제,14
튀어,14
잡고,14
들어서,14
딜러,14
맞아,14
많아서,14
건지,14
마자,14
괜찮은,14
재밌게,14
안한,14
패누,14
25,14
히후미,14
세대,14
대부분,14
클리어,14
지피,14
대해,14
조각,14
인해,14
월정액,14
교환,14
몇개,14
한가,14
싶음,14
코핀,14
오토,14
반복,14
난다,14
평가,14
어라,14
바뀐거,14
미션,14
인정,14
털어,14
보인다,14
같지,14
오랜,14
오픈,14
천장,14
인기,14
항상,13
틀딱,13
주지,13
오전,13
미래,13
공격,13
소니,13
스팀,13
고수,13
크리스마스,13
좋지,13
0%,13
한쪽,13
스텟,13
안남,13
맨날,13
아예,13
받음,13
지지,13
되니,13
요구,13
나유빈,13
먹음,13
베로니카,13
따리,13
빌드,13
이지수,13
