Keyword,count
각성,170
이벤트,167
주년,156
재무장,155
2주년,123
채용,119
이터,117
스충,111
시그마,110
크레딧,110
전장,110
복각,105
공속,102
장비,96
힐데,92
메이즈,76
라우라,72
구관,72
쿼츠,71
스토리,70
유나,68
스킨,67
셋바,66
패치,64
깡통,59
공익,58
스승,57
3시,56
모네,54
1월,53
점검,51
류드,50
피감,48
피해,47
유저,47
채용권,47
전당,46
상점,46
챌린지,46
정보,45
함선,44
뉴비,43
버프,43
기채,43
컨소,42
시즌,42
없뎃,42
천장,41
오픈,41
건틀렛,40
특수기,40
메카,39
스비,39
수연,39
조각,38
스커,38
업데이트,38
2월,38
110,38
스승님,37
보기,37
1주,37
패스,37
안내,37
겠지,37
부옵,36
공략,35
오퍼,35
이볼브,35
이프,35
융핵,34
크리,34
일섭,34
분탕,34
타오린,33
이가,33
지피,33
공격,33
프리,33
마녀,32
미나,32
업뎃,32
신캐,32
성능,32
나유빈,32
pv,31
방어,31
확률,31
전대,31
주시윤,31
크레딧챌,31
각힐,31
각우,31
3별,31
이볼브원,30
디펜,30
픽업,30
격전,30
관리국,29
에델,29
출시,29
튜바,29
타워,29
캐릭터,28
1주년,28
펜릴,28
에블린,28
전용,28
외전,28
에이미,28
오지,27
오토,27
비틱,27
유닛,27
배신,27
이미지,27
70,27
재화,26
확정,26
타이탄,26
500,26
각등이,26
기간,25
알렉,25
방법,25
재미,25
공중,25
아빠,25
친선전,25
서윤,25
다음주,25
이노,25
금태,24
유리,24
융합,24
타임,24
세라펠,24
진행,24
5개,24
비숍,24
사장,24
선물,23
확인,23
선택권,23
1/4,23
알렉스,23
2000,23
현황,23
pve,23
스피라,23
렐릭,22
18,22
바니걸,22
보상,22
기대,22
절대,22
완료,22
패치노트,22
파밍,22
당첨,22
회피,22
친구,22
옵션,21
저번,21
대적자,21
존버,21
지부,21
블레이즈,21
오전,21
당연,21
강화,21
솔저,21
2년,21
닥등이,21
박아,21
그림,21
허메골,21
스킬,20
협력전,20
허메골골,20
싶은데,20
치피,20
담주,20
기분,20
한달,20
이니까,20
캐오린,20
확실,19
전용장비,19
라니,19
아까,19
레인저,19
개선,19
밀리아,19
개노,19
혜자,19
구관리국,19
해보니,19
접속,19
과금,19
출격,19
제이크,19
에피,19
이수연,19
추천,19
사기,19
관총,19
무지,19
자고,19
소드,19
