Keyword,count
사장,876
니다,613
관리자,452
카운터,410
함선,352
이었다,331
장은,299
개를,292
습니다,289
지나,279
향해,275
사장은,268
고개를,267
12,265
이사장,241
18,236
유리,236
리아,236
20,233
21,231
보았다,213
옌은,213
장비,212
눈을,211
유미,210
레지나,207
일섭,207
소녀,202
No,198
리에,198
이디스,197
No877,195
가은,194
21/12/18,193
관리자는,190
경기,189
로자,184
선을,182
자가,182
유빈,178
당신,174
로자리아,172
김초원,170
사장이,169
이터,166
렐릭,159
그녀,157
이유리,154
이유미,153
갔다,153
60,152
스토리,152
손을,152
스충,152
일어,151
모습,150
힐데,149
이수연,149
시선,148
각성,145
사장님,143
나유빈,141
않았다,140
사내,136
이스,134
공격,134
침식,129
19,128
지아,127
것처럼,127
머신갑,125
플레,123
강민우,121
주시,119
코핀,119
장을,118
목소리,117
공속,116
말했다,114
플레이,114
마스터,113
없었다,113
강소영,113
회사,112
다면,112
모두,111
사장의,111
베로니카,111
자신의,111
자네,111
재무장,110
이가,109
건틀렛,107
신지아,105
얼굴,105
카운터들,105
대답,105
앞에,103
11,103
로봇,103
소리가,103
캐릭터,100
선이,100
옌의,100
일본,100
하여,99
이를,99
알파,99
No8776,98
자를,98
알파트릭스,97
바라보았다,97
잠재,96
검은,96
하늘,96
기업,95
유저,95
옌이,95
힘을,94
메이드,93
님이,93
시선을,92
야지,92
함께,92
터는,91
공중,91
사원,91
하였다,91
스마,89
숨을,89
피해,88
로사,86
메이즈,85
우는,85
자리에,85
그것,85
눈동자,85
미소,84
몸을,84
클로에,84
침식체,84
모습을,84
저희,84
문이,84
이사장은,84
02,83
컴퍼니,83
관리자가,82
50,81
59,81
화염,80
났다,80
40,80
입을,80
수는,79
자의,78
들었다,78
가게,77
도를,77
세계에,77
붉은,77
하림,77
말을,77
그마,77
색의,76
엘리자베스,76
전당,75
카일,75
에스테로사,75
김초원은,74
않고,74
소년,74
최강,73
이야기,73
대가,72
잡고,72
돌렸다,72
무언가,71
200,71
스킬,71
비에,71
화면,71
반응,71
가려,71
방어,71
미소를,70
정보,70
미나,70
완전히,69
그림,69
간이,69
주시윤,68
문을,67
건물,67
유빈은,67
레지나는,67
최강산,67
로아,67
빛을,67
장도,67
그녀의,66
오른,66
평소,66
속에,66
검을,66
뿐이었다,66
확인,66
크리스마스,65
팔을,65
여인,65
13,65
진다,65
이디스는,65
기계,65
한국,64
등을,64
성능,64
오로치,64
소리를,64
ar,64
상태,64
세상,64
보였다,64
시그마,63
뒤로,63
솔직,63
사원들,62
경찰,62
릴리,62
방패,62
No8775,62
쳤다,62
오고,62
의자,62
함선을,61
de,61
선은,61
스킨,61
돌진,60
차량,60
방송,59
푸른,59
에너지,59
사이드,59
레나,59
만이,59
강화,59
미는,58
외전,58
크게,58
소녀가,58
연기,58
서로,58
함선이,58
상이,58
비슷,58
점점,57
들과,57
관리자의,57
아마,57
것은,57
기사,56
아야,56
폭발,56
않아,56
놓은,56
이브,56
오토,55
No87759,55
업글,55
초반,55
나유빈은,55
구관,55
야누스,55
내었다,55
케이스,55
몰루,55
지상,55
위로,55
뉴비,54
라니,54
이사장이,54
덩어리,54
뿜어,54
대기,54
천천히,54
아까,54
걸음,54
데이마인,54
주변,53
보기,53
일반,53
공중에,53
있으니,53
사진,53
무리,53
것을,53
95,53
남성,53
사장을,52
22,52
한숨,52
집어,52
입술,52
않은,52
32,52
혼자,51
잠시,51
나희린,51
피감,51
총을,51
리세,51
일어나,51
파밍,51
누군,51
어깨,51
그러나,51
능력,50
자리에서,50
안보,50
존재,50
양하림,50
입고,50
빛이,50
세계의,49
이터니움,49
행동,49
넥슨,49
기대,49
박현수,49
한숨을,49
현실,49
하며,49
카운터사이드,49
사의,49
빛의,49
14,49
정도로,49
거대한,48
학생,48
나요,48
운영,48
되었다,48
힘이,48
17,48
챌린지,48
준비,48
융합,47
안이,47
올리비에,47
것이다,47
하얀,47
방금,47
성은,47
치후유,47
디스플레이,47
메인,47
눈에,47
건가요,47
크레딧,47
각우,47
이전,46
샤오린,46
친구,46
곳에,46
ca,46
강민우는,46
pv,46
마야,46
본다,46
서윤,46
지지,46
지원,45
ww,45
당신이,45
메카,45
보라,45
부옵,45
버거,45
내리,45
16,45
나의,45
재미,45
손에,45
바닥에,45
타워,44
모를,44
커피,44
듯한,44
나를,44
군가,44
불꽃,44
못하고,44
했지만,44
특수,44
인공,44
유리는,44
안에,44
종이,44
앞으로,44
관리국,44
로자리아의,44
상의,44
SR,44
네가,44
에델,44
물었다,44
말에,44
장치,43
로자리아는,43
호라이즌,43
손가락,43
전장,43
이유리는,43
버린,43
라오,43
꺼내,43
경정,43
이사장의,43
나왔다,43
남아,43
누군가,43
관리자를,42
속에서,42
핑챙,42
들어올,42
체력,42
사내는,42
바람,42
둘러,42
유미나,42
대해,42
상황,42
오퍼,42
한섭,42
발이,41
걸음을,41
실을,41
그림자,41
맨션,41
했을,41
앉아,41
보이지,41
길을,41
시간이,41
거리는,41
출력,41
붙잡고,41
만약,41
물을,41
지난,41
은색,41
아이스,41
달려,41
사라졌다,41
전투,41
나갔다,41
피가,41
낸다,41
물이,41
탄환,40
무언가를,40
공간,40
받고,40
사기,40
수를,40
때까지,40
방어구,40
아내,40
가려워,40
23,40
일은,40
평점,40
그저,40
듣고,40
이벤트,40
옌을,40
의미,40
건지,40
이수연은,40
그녀는,40
사무실,40
아오,40
저들,40
컨소,40
상관,40
지금은,40
올렸다,40
티어,40
싸움,39
얼음,39
경기에,39
궁금,39
로자리아가,39
금태,39
가려워눈,39
04,39
술을,39
스레,39
채용,39
아이스크림,39
충격,39
위치,39
sr,39
전용,39
사내가,39
눈빛,39
영상,39
성의,39
머리카락,39
유리가,39
프로,38
밀어,38
스타,38
셋바,38
이유미는,38
재료,38
마음,38
모네,38
주었다,38
이디스가,38
년은,38
스파,38
옆에,38
더욱,38
카린,38
좋다,38
청년,38
쿼츠,38
말씀,38
나오고,38
감사,38
시계,38
중에서,37
일러,37
늘어,37
55,37
오픈,37
하아,37
가진,37
자신을,37
모르는,37
모션,37
거라고,37
허리,37
조각,37
주인공,37
인기,37
못한,37
레지나가,37
www,37
자신이,37
옌과,37
공략,37
소녀는,37
였는데,37
사람은,37
피오네,37
과금,36
레이드,36
것들,36
지하,36
생님,36
다이브,36
차원,36
하늘을,36
80,36
벗어,36
원의,36
사장님이,36
오랜,36
정리,36
참여,36
남은,36
배리어,36
추천,36
그룹,36
어디서,36
입은,36
판정,35
두고,35
기본,35
이디스의,35
카운터의,35
타고,35
유미가,35
목소리가,35
성공,35
잡았다,35
학교,35
34,35
리플송,35
차를,35
몰라,35
이로,35
기준,35
조명,35
침대,35
이지수,35
선생님,35
쏟아,35
방패를,35
화를,35
엄청,35
110,35
연락,35
in,35
시켜,35
포격,34
내고,34
도와,34
표정,34
이해,34
추고,34
카운터들이,34
아아아,34
걱정,34
세계에서,34
그들,34
유빈이,34
이유미가,34
손으로,34
장도를,34
어스,34
끌어,34
드립,34
3별,34
높은,34
매출,34
막아,34
소녀의,34
천장,34
중요,33
작전,33
대지,33
저번,33
튜바,33
동시에,33
그의,33
이내,33
바라보고,33
유지,33
지피,33
직접,33
리더,33
켰다,33
뭐가,33
뿜어져,33
이번엔,33
가야,33
이유리가,33
있다는,33
로이,33
미니,33
보다가,33
버프,33
마스터는,33
당한,33
목을,32
쓰레기,32
알파트릭스의,32
뜨고,32
보며,32
영화,32
내어,32
님은,32
보자,32
도면,32
치피,32
흘러,32
부사장,32
이니까,32
일을,32
배를,32
거리를,32
컴퍼니의,32
아저씨,32
위해서,32
원과,32
힐데는,32
속도,32
시작했다,32
으음,32
개가,31
셋옵,31
플레이어,31
몸이,31
루미,31
분탕,31
해요,31
3개,31
데가,31
한참,31
나나,31
팀장,31
유나,31
눈으로,31
머리칼,31
올라가,31
하나도,31
게다가,31
땅에,31
경위,31
팬드,31
53,31
그렇네,31
미간,31
유닛,31
오지,31
모아,31
격납고,31
43,31
기분,31
강소영은,31
모습이,31
화면을,31
머신갑이,31
다르게,31
좋을,31
집에,30
레벨,30
일어났다,30
머리를,30
이용,30
조건,30
리타,30
적자,30
진행,30
것만,30
이미지,30
있었는데,30
일어난,30
줘야,30
훈련,30
음료,30
위기,30
멍하니,30
브금,30
잡은,30
달리,30
멈추었다,30
모음,30
입술을,30
날이,30
찢어,30
막을,30
색깔,30
공익,30
것으로,30
상처,30
지부,30
특수기,30
원을,30
말한,30
맞아,30
때문이다,30
거기서,30
가브리엘,30
기함,30
미간을,30
저렇게,30
컨텐츠,30
출시,29
후배,29
연기가,29
제작,29
옛날,29
자고,29
될듯,29
고민,29
인게임,29
어느새,29
상대가,29
양이,29
관검,29
붙잡았다,29
비가,29
옵션,29
본섭,29
지켜,29
발을,29
스파이더맨,29
얼굴을,29
비는,29
함선의,29
쪽에,29
야한,29
사망,29
하세요,29
받은,29
콜라보,29
그가,29
굳이,29
SSR,29
성장,29
되서,29
당신은,29
아니었다,29
영이,29
팬티,29
돌리고,29
자리를,29
레지나의,29
요원,28
그러니,28
수록,28
스포,28
높이,28
친다,28
기밀,28
난이도,28
권총,28
차례,28
말은,28
속의,28
가라,28
잠재옵,28
라인,28
만나,28
나에,28
대답했다,28
결과,28
곳을,28
54,28
광선,28
아무리,28
한솔,28
구체,28
이서,28
미래,28
사고,28
대적자,28
2주,28
저기,28
눈이,28
유리의,28
공격을,28
방향,28
도시,28
하나가,28
순식간에,28
보내,28
가기,28
인가요,28
고쳐,28
무기챌,28
물고,28
함선에,28
해라,28
책상,28
소대,28
로봇이,28
쉬었다,27
그것도,27
하더라,27
애들은,27
이볼브,27
괜찮아,27
후우,27
있다고,27
시도,27
pve,27
머니,27
어쩔,27
등급,27
뺨을,27
김초원과,27
하려고,27
70,27
고철,27
대부분,27
빠져,27
조용,27
이유리의,27
지었다,27
선배,27
함선은,27
맞춰,27
여기서,27
비슷한,27
단지,27
해봐,27
특이,27
그는,27
노려보았다,27
알겠습니다,27
중첩,27
용이,27
새로운,27
김초원이,27
녀석,27
주먹,27
1년,26
막이,26
인해,26
캐스터,26
시작한,26
판정을,26
누군가가,26
우선,26
소녀를,26
출격,26
메스충,26
머신갑을,26
벌써,26
마스터가,26
살짝,26
밀리아,26
가챠,26
나희린은,26
해가,26
확실히,26
나기,26
마치,26
거에요,26
눈동자는,26
재화,26
엉덩이,26
의외,26
못했다,26
편이,26
기업이,26
은근,26
세트,26
회피,26
스펙,26
반복,26
클로에가,26
아래,26
그렇지,26
신기,26
있었지,26
보호,26
감았다,26
33,26
일반인,26
나온다,26
강민우가,26
스커,26
주지,26
꼬리,26
못하는,26
그나마,26
사도,26
치자,26
나타난,26
10강,26
그러고,26
튀어,26
베로니카는,26
괜찮은,26
장으로,26
이름을,26
보조,26
적을,26
블레이즈,25
소리에,25
작은,25
권한,25
무릎,25
직원,25
제이나,25
인사,25
내의,25
에리어스,25
깡우,25
급이,25
