Keyword,count
재무장,184
각성,166
스토리,116
힐데,110
주년,87
스킨,84
스충,80
이지,79
2주년,76
반전,65
시윤,64
반전없음,63
제이크,63
일본,60
콜라,59
일섭,59
이터,57
쇼케,56
공익,55
각우,55
겠지,55
캐릭터,54
정보,53
콜라보,52
케이스,51
컨소,50
그녀,49
치피,49
분탕,48
함선,47
기대,46
배신,46
타워,46
장비,45
호라,44
서윤,42
호라이즌,42
주시윤,39
친구,39
챌린지,39
금태,38
크레딧,38
용병,38
애니,37
쇼케이스,37
한국,37
채용,37
다이브,37
엘리자베스,36
버프,36
공속,35
샤오린,35
유저,33
조건,33
중섭,33
깡통,33
이수연,33
메카,32
팬드,32
추천,32
길티,31
침식,31
쿼츠,30
메이즈,30
밀리아,30
소대,30
사장,30
로자,29
스비,29
재화,29
지원,28
피해,28
뉴비,28
이벤트,28
침식체,28
각힐,28
외전,28
릴리,28
에이미,28
기어,27
유진,27
건틀렛,27
패스,27
타오린,27
솔저,27
중첩,27
그림,27
시그마,26
무리,26
일러,26
천장,26
특수기,26
비숍,26
모네,26
복각,25
상연,25
유명,25
기분,25
님들,25
출격,25
70,25
비추,25
적자,25
보내,25
유미,24
유나,24
대적자,24
위치,24
110,24
매출,24
상태,23
이볼브,23
라우라,23
시즈,23
낚시,23
과금,23
메인,22
관리국,22
사랑,22
운영,22
전투,21
치피저,21
디펜,21
융합,21
카바,21
오퍼,21
지부,21
중국,21
전략전,21
저기,21
출시,21
개발,21
설명,20
체력,20
리타,20
연락,20
마음,20
타이탄,20
각등,20
클리포트,19
주작,19
재미,19
이볼브원,19
채용권,19
개선,19
신캐,19
지피,19
200,19
4종,19
격전,19
스커,18
라니,18
지아,18
오토,18
부족,18
건포,18
이야기,18
길티기어,18
3일,18
피감,18
고유명사,18
먹음,18
가챠,18
전장,18
비사,18
맞아,18
않음,17
버전,17
돼지,17
상황,17
18,17
방어,17
고수,17
대장,17
에이스,17
야한,17
두고,17
양하림,17
좆데,17
모더,17
카린,17
근본,17
카드,17
녀석,17
대사,17
러쉬,17
거같은데,17
커피,17
찍어,17
치후유,17
회피,17
쳐서,17
치명,17
전화,17
이터니움,17
이노,17
모두,17
스킬,16
당신,16
시즌,16
빼고,16
펜릴,16
비틱,16
셋바,16
배신자,16
본섭,16
좆같은,16
보셈,16
사장님,16
무지성,16
떡밥,16
로자리아,16
초기,16
성능,16
오픈,16
버스,16
300,16
왔는데,16
만화,16
나유빈,16
세계관,16
슬슬,16
뜨는,15
목소리,15
넥슨,15
얼굴,15
21,15
싶은데,15
인자,15
45,15
귀신,15
한섭,15
패치,15
샤워,15
맨날,15
의미,15
자꾸,15
생기,15
메이플,15
오랜,15
리세,15
존버,15
절대,15
치킨,15
소모,15
레벨,15
메카닉,15
최고,15
순위,15
3개,15
1년,15
공격,15
아예,15
자고,15
기채,15
플레이,15
혼자,15
세상,14
뭔데,14
미접,14
상한,14
회사,14
번역,14
라이브,14
공략,14
ㅡㅡ,14
이지수,14
되냐,14
일어나,14
아무리,14
퍼블,14
나이트,14
차단,14
받고,14
메스충,14
이프,14
영상,14
있냐,14
당연,14
감소,14
섭종,14
일반,14
동네,14
댓글,14
닥등이,14
제자,14
앞으로,14
정액,14
관리자,14
그려,14
설정,14
앞에,14
걸까,14
오고,14
음악회,13
