Keyword,count
힐데,41
모여,27
보상,25
배신,24
각성,23
장비,21
리세계,16
스토리,16
양한솔,16
컨텐츠,16
이벤트,15
피해,14
캐릭터,13
샬롯,12
메이즈,12
전당,12
케이스,12
일러,11
가은,11
성능,11
나유빈,11
스킨,11
광기,10
2주년,10
뉴비,10
대지,10
공속,10
함선,10
이터,9
스충,9
셋바,9
CSE,9
치후유,9
빡통,9
메인,9
선택권,9
랭킹,9
닭발,8
밀리아,8
재무장,8
스비,8
보스,8
이수연,8
시그마,8
배신자,7
마왕,7
각한솔,7
백합,7
pvp,7
나나하라,7
나이트,7
침식,7
카일,7
매우,7
그녀,7
공중,7
팬아트,7
샤오린,7
카린,7
떡밥,6
만화,6
소대,6
미야단,6
8지,6
세트,6
높은,6
일반,6
건틀렛,6
충전,6
이것도,6
전략전,6
솔리키,6
유나,6
필수,6
주시윤,6
110,6
할게,6
신이,5
다이브,5
ㅇㅇ단,5
편의점,5
약한,5
숙제,5
알렉스,5
유닛,5
어어,5
생긴,5
해야함,5
체방,5
플레이어,5
도마,5
pve,5
피해감소,5
서윤,5
아이템,5
실시간,5
장르,5
가은단,5
레이드,5
제이크,5
추천인,5
일러레,5
용병,5
소미,5
ㄴㄴ,5
상점,5
애니,5
미니,5
튜바,5
님들,5
쓰알,5
패스,5
뉴디트,5
따로,5
전용,5
쿼츠,5
메카,4
중요한,4
코핀,4
호감도,4
스마이트,4
사장님,4
절대,4
되서,4
치명,4
-CSE,4
순위,4
공익,4
주먹,4
늦게,4
돌려도,4
유진,4
리트,4
구관챌,4
가라,4
양하림,4
대가리,4
콜록,4
등장,4
베로롱,4
주기,4
아내,4
LV1,4
침식체,4
임마,4
존재,4
슈퍼,4
공식,4
념글,4
설정,4
따라서,4
그러나,4
컷신,4
빼고,4
저렇게,4
곱창,4
월정액,4
분기,4
누군,4
기어,4
개운이,4
클리어,4
보기,4
딱히,4
미나링,4
신지아,4
100렙,4
종결,4
컨셉,4
25일,4
평이,4
혼자,4
어디가노,4
않은,4
전당템,4
받고,4
지상,4
순서로,3
그렇고,3
인자,3
버전,3
빼면,3
세라펠단,3
컨소시엄,3
정보,3
싶은데,3
이라네요,3
판단,3
가시면,3
보라고,3
힐데단,3
먹으면,3
키기,3
치나츠,3
등등,3
공중피해,3
시작한,3
딸내미,3
알면서도,3
그런건,3
시간이,3
리타,3
에리어스,3
표현,3
회사,3
하림단,3
2소대,3
엌ㅋㅋ,3
나오고,3
재화,3
체력,3
됐을,3
크리,3
타오린,3
그리다,3
따른,3
안사고,3
예전에,3
루시드,3
요금,3
닭장,3
좆밥,3
잘자,3
적어도,3
뉴오하,3
친구,3
이지수,3
육성,3
끝날,3
에스테로사,3
꼴려,3
편하게,3
단계를,3
포함,3
한정,3
점수,3
몇판,3
있을까,3
2옵,3
1년,3
타이탄박이들이,3
2호기,3
요새,3
중간에,3
모두,3
양쪽,3
살짝,3
1일,3
였는데,3
제자,3
빠짐,3
잡는,3
성향,3
농담,3
슈퍼뉴,3
못한,3
달성,3
줘요,3
파밍할,3
50층,3
왤캐,3
좆데,3
사나에,3
휴게실에서,3
무한,3
레벨,3
모집,3
얘가,3
단어,3
있었는데,3
관남충,3
학대,3
걸려,3
쥬지,3
초전도는,3
천천히,3
LV2,3
먼저임,3
이젠,3
많지,3
아무튼,3
발키리,3
시키,3
그린,3
받아서,3
단테는,3
복귀해,3
기분,3
알았는데,3
메인스토리,3
아니었나,2
필자는,2
얻음,2
써서,2
나왔을,2
안봐도,2
모일,2
당연한,2
편이,2
가공의,2
5종,2
스킬충전속도,2
진화,2
순애가,2
PV에서,2
회피,2
고난이도의,2
건포,2
아내임,2
세일,2
손리세,2
