Keyword,count
각성,299
재무장,279
뉴비,170
스토리,167
힐데,141
시윤,129
장비,122
이터,116
공속,115
메이즈,109
스킨,107
2주년,105
이벤트,102
시그마,100
었다,98
침식,91
서윤,89
이드,89
스충,88
pv,86
제이크,85
이가,85
오퍼,84
미나,83
복귀,81
침식체,79
함선,78
성능,78
주시윤,78
유빈,78
채용,78
추천,77
컨소,76
카린,75
샤오린,73
110,73
쿼츠,71
호라,67
스킬,65
호라이즌,65
나유빈,63
류드,62
선택권,62
지아,61
공익,61
배신,60
금태,60
25,59
그림,59
샬롯,58
패스,58
광고,57
미니,56
쓰알,55
피감,53
메카,53
pve,53
존버,53
나이엘,53
융합,52
레벨,52
단계,52
사기,51
캐릭터,51
전장,51
타워,51
일러,50
공략,50
특수기,50
리세,50
구관,50
상점,49
디펜,49
전당,48
릴리,48
하림,47
협력전,47
유저,46
버프,46
방어,46
유진,46
에델,46
대적자,45
코스,45
이해,44
타오린,44
사장,44
다이브,44
키지,44
져서,43
일섭,43
스커,43
콜라보,43
관리자,43
치피,43
가은이,43
챌린지,42
이수연,42
케오린,42
주화,42
재화,42
소대,42
융핵,42
파밍,41
메인,41
보스,41
민병대,41
로자,41
용병,41
리세계,41
sr,41
미야,41
건틀렛,41
빼고,40
클리,40
코스트,40
디펜더,40
패키지,40
핑챙,39
정보,39
---,39
감소,39
전투,39
개선,38
유닛,38
친구,38
각시윤,38
협력사,37
계정,37
마리,37
일반,36
유미나,36
유리,36
모네,36
작전,36
천장,36
비슷,36
각선,35
알렉스,35
길래,35
겠어,35
밀리아,35
60,35
깡통,35
데이터,35
질문,35
라우라,34
오르카,34
그림자,34
에이미,34
마왕,34
인기,34
공격,34
밀어,34
70,33
초기,33
이프,33
초월,33
당신,32
셋바,32
보상,32
각선권,32
양하림,32
각등이,32
오토,32
아까,31
딜러,31
외전,31
쥬지,31
무리,31
무지,31
라니,31
5일,31
40,31
격전,31
영상,31
인물,31
pc,31
8단,31
삭제,31
이야기,30
각유나,30
알려,30
자꾸,30
옛날,30
필수,30
엘리,30
각서윤,30
대장,30
작은,30
