index,user,title,content,comment,link,date,view,rate,comment_count
40298729,부식되는세계,마라탕 단계는 대체 어덯게 나누는거임,맵찔까진 아닌데 그렇다고 매운거만 골라먹지도 않는 미들유저라서 3단계골랐더니 그저 고소하기만월요일저녁은 꼭 먹고싶은거 먹기로했는데... 맛없진않아도 이런 달달하고 고소한걸 먹고싶었던건 아니라서 슬퍼요,,https://arca.live/b/counterside/40298729,2021-12-13 23:54:48,6,0,0
40298722,Cacao#25953018,이거 힐데 귀여워,귀여음,"[{'user': '부식되는세계', 'comment': '(emoticon)'}, {'user': 'ㅇㅇ#92726612', 'comment': '(emoticon)'}, {'user': '부식되는세계', 'comment': '(emoticon)'}]",https://arca.live/b/counterside/40298722,2021-12-13 23:54:41,9,0,2
40298720,"ㅇㅇ, 112.186",렐릭던전 120렙던전 130렙던전 차이가 심한가?,130은 특히 T7 착용 권장한다고 하네,,https://arca.live/b/counterside/40298720,2021-12-13 23:54:41,4,0,0
40298705,케로로소대,ㅋㅋㅋ 내일되면 지옥도가 펼쳐지겟네 ,오로치 천장 + 장비 망해버린거 인증 사진 올라오겠네 ㅋㅋ ,,https://arca.live/b/counterside/40298705,2021-12-13 23:54:24,19,0,0
40298692,한우쟝,카사챈 글들 다 모아서 세계기록유산 등재신청 ㄱ다,심사위원들 감동해서유네스코 세계기록유산으로 카운터사이드 채널 등재되고전 세계인들도 읽게 될거임,"[{'user': '우리유나귀엽죠', 'comment': '클리너 가져와'}]",https://arca.live/b/counterside/40298692,2021-12-13 23:54:13,16,3,1
40298678,ㅇㅇ#75377124,카사 라떼는 말이야!!,너무 컨텐츠가 없어서 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ그냥 통발겜시절이라 하루종일 오르카 먹을려고 돌리거나그 장비재료인가 무신가 먹을려고 돌린기억 밖에없음제발 컨텐츠내달라고해서 나온게레이드 였음 ㅋㅋㅋㅋㅋ그때 생각하면 지금 나름 할거많음,"[{'user': '그냥막만든아이디#22831543', 'comment': '(emoticon)'}]",https://arca.live/b/counterside/40298678,2021-12-13 23:53:59,8,0,0
40298670,응애애애ㅐ애ㅐ,씨불,각후라이랑 타오린이 없으니까나는 그냥 허접 개찌끄래기였구나몰루킹 개ㅈ같노,"[{'user': '잉딩', 'comment': '(emoticon)'}, {'user': '견로', 'comment': '(emoticon)'}]",https://arca.live/b/counterside/40298670,2021-12-13 23:53:56,20,0,1
40298655,왕소라,딱보니까 잠재옵션 바이너리 나오겠네,1소켓으로 극옵뽑으면 그거 고정시키는 템 팔듯,"[{'user': 'ㅇㅇ#83721190', 'comment': '엥 그거 완전 큐브 아니냐 큐브보다 좋노 그런데.....'}, {'user': '그냥막만든아이디#22831543', 'comment': '이거 리니지 불타게 만든 문양시스템아님? ㅋㅋ'}]",https://arca.live/b/counterside/40298655,2021-12-13 23:53:36,25,0,2
40298651,시영이#15396404,내 생각인데 오로치 몸대줄때만 무녀인격 꺼낼듯,사람 몸이라 성욕은 풀어야하는데 꼴에 자존심은 있어서 무녀 인격 꺼내고 지는 도망가는거임 무녀 입장에서는 거의 강간 수준이지 사탄 같은년...,"[{'user': 'Vergil', 'comment': '코 박고 싶넹'}, {'user': '누소', 'comment': '(emoticon)'}, {'user': '힝힝', 'comment': '(emoticon)'}, {'user': '밀리에밀리', 'comment': '두가지맛 이건 좋네요'}, {'user': 'ㅇㅇ#83721190', 'comment': '오'}]",https://arca.live/b/counterside/40298651,2021-12-13 23:53:34,28,2,5
40298644,Cacao#25953018,신년스킨에 시윤이 한복스킨 있을거 같지 않냐,킹만할거 같은데 나올거 같지 않냐?가은이랑 같이 세워두면 이쁘겠다그리고 갑자기 나타난 도둑고양이의 등장에 초조해진 미나링 ㅗㅜㅑ,"[{'user': '별로형', 'comment': '(emoticon)'}, {'user': 'ㅇㅇ#92726612', 'comment': 'ㄹㅇ 주역 중에서 자기만 스킨 별로 없고 이번에 각성이랑 7지역으로 떡상 했는데 초월 스킨 하나 정도는 줘야된다고 본다'}]",https://arca.live/b/counterside/40298644,2021-12-13 23:53:28,13,2,2
