index,user,title,content,comment,link,date,view,rate,comment_count
40206663,ㅅㅇ#92726612,오로치 유두 가리개 들춰보고 싶다,ㄹㅇ,"[{'user': '네모네모', 'comment': '(emoticon)'}, {'user': '당끼사장님', 'comment': '인겜에서 보임 내가 봄'}, {'user': '아루룽', 'comment': '(emoticon)'}]",https://arca.live/b/counterside/40206663,2021-12-12 17:14:04,24,0,2
40206644,엘빅이,시그마 스토리가 감동적인가,난 감동보단 신비스러움을 느꼈는데동화같은,"[{'user': '시그마져아', 'comment': '(emoticon)'}, {'user': '마싯는감자칩', 'comment': '(emoticon)'}]",https://arca.live/b/counterside/40206644,2021-12-12 17:13:51,27,0,2
40206597,시영이#15396404,솔직히 미나 성격에 닥쳐 등신아는 좀 에러였지 ㅋㅋ,솔직히 너무 착함 엉덩이 만줘도 쨰려만 볼듯,"[{'user': '마싯는감자칩', 'comment': '애널에 손가락 넣어도 부들거리기만 함'}, {'user': '당끼사장님', 'comment': '""발목 잡지 말고""'}, {'user': '독호메', 'comment': '시즌1 미나링은 혐성끼 낭낭했던데다 그때는 PTSD까지 와서 그럴만했음'}]",https://arca.live/b/counterside/40206597,2021-12-12 17:13:11,38,0,3
40206510,충혹마,너희들의 정보는 헛되게 쓰이지 않을 것이다,왜냐면 내가 그렇게 정했거든,"[{'user': '건공', 'comment': '(emoticon)'}, {'user': '나그거없는데', 'comment': '(emoticon)'}, {'user': 'Nanoha', 'comment': '(emoticon)'}]",https://arca.live/b/counterside/40206510,2021-12-12 17:11:34,41,0,3
40206489,마싯는감자칩,제이크 여동생 케이크 먹듯이 먹고싶다 ,,"[{'user': '밀리에밀리', 'comment': '대신 진짜 제이크를 침대에 넣어드렸습니다'}, {'user': '마싯는감자칩', 'comment': '(emoticon)'}]",https://arca.live/b/counterside/40206489,2021-12-12 17:11:10,43,-1,2
40206455,ㅅㅇ#92726612,뭐임 벌써 내일 모레가 오로치네,누나 딱대,,https://arca.live/b/counterside/40206455,2021-12-12 17:10:49,21,0,0
40206444,ㅇㅇ#97265026,왜 내 베로니카는 48층 로조를 못미나요??,왜죠??,"[{'user': '당끼사장님', 'comment': '(emoticon)'}, {'user': '알산나', 'comment': '(emoticon)'}, {'user': '밀리에밀리', 'comment': '(emoticon)'}, {'user': '반갑노', 'comment': '애정이 부족해서요'}]",https://arca.live/b/counterside/40206444,2021-12-12 17:10:42,45,0,4
40206411,엘빅이,카사에 감동적인 스토리가 나왔으면 좋겠다,웅장한 스토리나 슬픈 스토리는 있어도감동적인 스토리는 없는거 같아역시 이런건 사랑 얘기가 직방이긴 한데이루어질 수 없는 사랑이라거나님과의 천년전의 약속이라거나,"[{'user': '독호메', 'comment': '시그마'}, {'user': 'ㅅㅇ#92726612', 'comment': '(emoticon)'}, {'user': '당끼사장님', 'comment': '울지 않는 너를 위해 가 그나마 감동적 아닌가 1부는 슬프고'}, {'user': '밀리에밀리', 'comment': '(emoticon)'}, {'user': '마싯는감자칩', 'comment': '시그마 스토리 있잖아'}, {'user': '시그마져아', 'comment': '시그마스토리 꼭 봐라 유튜브로 보면 안돼...'}]",https://arca.live/b/counterside/40206411,2021-12-12 17:10:15,56,0,6
40206402,시영이#15396404,엉덩이 구슬이 안뻇기려고 발악하는 치후유가 보고싶다..,오래된 생각이다...,"[{'user': '독호메', 'comment': '응고곡'}, {'user': '밀리에밀리', 'comment': '(emoticon)'}, {'user': '당끼사장님', 'comment': '또또또 그놈의 인격배설'}]",https://arca.live/b/counterside/40206402,2021-12-12 17:10:04,55,0,3
40206397,당끼사장님,난 스토리 대충 읽어서,"지나가다가 우연히 본 제이크가 기계장치 고장내는거 보고'아, 얘는 가는 데마다 문제일으키는 문제아 역할이구나' 라고 생각함알고보니 세계관 강자반열ㄷㄷ;",,https://arca.live/b/counterside/40206397,2021-12-12 17:10:01,15,0,0
