index,user,title,content,comment,link,date,view,rate,comment_count
41330434,windy,팬드 캐릭터가 생각했던 거랑 달랐음,로비 유닛만 보고 말수 적은 쿨뷰티 계열인줄 알았는데 이건 머 실제로 보니까 말보다 몸이 먼저 나가는 왈가닥임,,https://arca.live/b/counterside/41330434,2021-12-28 23:49:30,9,0,0
41330430,발로차기좋은이불,갤럭시 유저들 질문좀,왼쪽 모서리에 회색으로 살짝 튀어나온거 뭔지 암?건드리면 화면 회색으로 어두워져서 꺼버리고 싶은데,,https://arca.live/b/counterside/41330430,2021-12-28 23:49:27,5,0,0
41330391,요정버서,오 스토리 다 푼다,메이즈만 빼고 풀어주네,,https://arca.live/b/counterside/41330391,2021-12-28 23:48:49,20,0,0
41330378,맹견댕시,메카닉 도전자 나왔다는댕?,"각우 사장님 날아올랐댕? 특수기 많이써서 좋을거 같은댕, 어땡?","[{'user': '제이크', 'comment': '(emoticon)'}, {'user': '맹견댕시', 'comment': '(emoticon)'}]",https://arca.live/b/counterside/41330378,2021-12-28 23:48:43,23,0,2
41330355,여우불,메카 도전자무기 공격 vs 스충,야누스 공불 특수기냐각우 도메메메 특수기냐당신의 선택은?,"[{'user': '솔라스', 'comment': '먼저 뜨는거'}, {'user': '제이크', 'comment': 'tmcnd'}]",https://arca.live/b/counterside/41330355,2021-12-28 23:48:09,20,0,2
41330333,구르메아줌마,호라이즌은 아기 못만들지 않노,철남충은 안드로이드랑 막 섹스하던데,,https://arca.live/b/counterside/41330333,2021-12-28 23:47:51,21,0,0
41330316,제이크,사투리캐 없는게 나음,네이티브 사투리 아니면 걍 표준어나 쓰는게 나음 ㄹㅇㅋㅋ,"[{'user': 'kimjino#87804663', 'comment': '사투리 쓸거ㅏ면 옜날 제주도 사투리면 ㅇㅈㅋㅋ'}, {'user': '네모네모', 'comment': '(emoticon)'}]",https://arca.live/b/counterside/41330316,2021-12-28 23:47:35,31,0,2
41330282,헥토르,팬드 진짜 상향 먹을수 있을까?,지금으로썬 출격기로 함선 때릴수 있다 말곤 장점이 없는데?,"[{'user': 'kimjino#87804663', 'comment': '그거버그수정됨ㅋㅋ'}, {'user': '헥토르', 'comment': '여전히 때릴수 있던데??'}, {'user': 'kimjino#87804663', 'comment': '몇퍼센트까임?'}, {'user': '헥토르', 'comment': '내 팬드 지금 90렙이라 아직 노크리로 2000밖에 안뜸'}, {'user': 'kimjino#87804663', 'comment': 'pvp면 많이까이는데 그게버그아니엇구나?ㄷㄷ'}, {'user': '컨섹', 'comment': '이번 재무장 중에 얘가 젤 노답인듯'}, {'user': 'windy', 'comment': '미나링도 그지랄하면서 성능은 끝까지 안 건든거 보면 글쎄'}, {'user': '네모네모', 'comment': '어제 패노만 봤을때 느낌이 구려보이긴했는데 진짜 구릴줄은 몰랐음\n솔직히 출격기한정 필중은 달아줄수있지않나'}]",https://arca.live/b/counterside/41330282,2021-12-28 23:46:58,59,0,8
41330252,ㅇㅇ#85245304,아 시발 카자타임왔다,날 말려줘 오늘 밤 충동적으로 게임을 삭제할지도 몰라,"[{'user': '늒네#86893131', 'comment': '(emoticon)'}, {'user': 'ㅇㅇ#85245304', 'comment': '(emoticon)'}, {'user': '늒네#86893131', 'comment': '(emoticon)'}, {'user': 'ㅇㅇ#85245304', 'comment': '(emoticon)'}, {'user': '각성김철수', 'comment': '(emoticon)'}, {'user': 'ㅇㅇ#85245304', 'comment': '(emoticon)'}, {'user': '미야', 'comment': '미야 찌찌보고 진정해'}, {'user': 'ㅇㅇ#85245304', 'comment': '(emoticon)'}, {'user': '비질란테', 'comment': '챈이랑 카사 말고 딴거 하셈'}, {'user': 'ㅇㅇ#85245304', 'comment': '이터 빼는 중인데 현타옴'}, {'user': '비질란테', 'comment': '(emoticon)'}, {'user': 'Konzept', 'comment': '(emoticon)'}, {'user': 'ㅇㅇ#85245304', 'comment': '(emoticon)'}, {'user': '꼬리를문뱀#24619419', 'comment': '(emoticon)'}, {'user': 'ㅇㅇ#85245304', 'comment': '(emoticon)'}]",https://arca.live/b/counterside/41330252,2021-12-28 23:46:35,68,0,14
41330242,주블,아니 갑자기 스토리가 헷갈리는데,"클리포트 게임에서 이수연 눈깔 다친 거면 이미 세계는 멸망한 건데 그럼 관남충이랑 힐데, 이수연, 나공익, 류드 등등이 다같이 다른 세계로 넘어간 건가","[{'user': 'ㅇㅇ#85245304', 'comment': '(emoticon)'}, {'user': '힝힝', 'comment': '관리실패때랑 같은세계임'}, {'user': '갓겜충아님', 'comment': '런하려다 말았잖음'}, {'user': '대깨카_', 'comment': '(emoticon)'}, {'user': 'ㅇㅇ, 14.36', 'comment': '클리포트게임에서 관남충이 런각 재다가 특이점이 와서 방주힘으로 클리파 차원 랜뽑함'}, {'user': '주블', 'comment': 'ㅇㅎ \n그래서 도시 6개밖에 안 남은 거구만'}, {'user': 'ㅇㅇ, 14.36', 'comment': '델타포스 있는거 보면 미국이나 다른 국가도 일부 생존은 하지않았을까'}, {'user': '꼬리를문뱀#24619419', 'comment': '클포게임 시작했었는데 \n어찌했는지 몰라도 클포게임 중단\n시키고 초기화 해버림'}]",https://arca.live/b/counterside/41330242,2021-12-28 23:46:28,70,0,8
41330191,TLCrow,호라이즌 나와 섹스를 해줘,제발!!,"[{'user': '늒네#86893131', 'comment': '(emoticon)'}, {'user': '핑크스핑크스', 'comment': '(emoticon)'}, {'user': '미야', 'comment': '(emoticon)'}, {'user': '랑편#60846748', 'comment': '(emoticon)'}, {'user': 'NTR띠', 'comment': '하지만 연구자 누나의 취향으로 후타나리였다고 한다'}, {'user': '선풍기이용사용자', 'comment': '(emoticon)'}, {'user': '눈꽃1', 'comment': '(emoticon)'}, {'user': 'ㅇㅇ#64962009', 'comment': '(emoticon)'}, {'user': '꼬리를문뱀#24619419', 'comment': '(emoticon)'}]",https://arca.live/b/counterside/41330191,2021-12-28 23:45:39,56,2,9
41330179,소닉,ㅋㅋㅋㅋㅋㅋ 진짜 정상인 놈이 하나도 없네,거를 타선이 없다,"[{'user': 'kimjino#87804663', 'comment': '마지막은 너무쌔개때리는거아니누 ㅋㅋ'}, {'user': '헥토르', 'comment': '팬드는 퀸 맞는데???'}, {'user': 'TLCrow', 'comment': '니 엄마다'}, {'user': 'windy', 'comment': '팬드가 생각했던 이미지랑 정반대 캐릭이었음 쿨계열인줄 알았는데'}, {'user': '각성김철수', 'comment': '미친년들ㅋㅋ 빠져나갈 구멍이 없다'}, {'user': '눈꽃1', 'comment': '너네 엄마 ㅋㅋㅋㅋㅋㅋㅋ'}, {'user': '이디스애호해', 'comment': '(emoticon)'}]",https://arca.live/b/counterside/41330179,2021-12-28 23:45:32,79,4,7
41330166,Artcore,각등이 메공속도 괜찮음?,몰루겠서,"[{'user': 'kimjino#87804663', 'comment': 'pvp는 메공속쓴다고들음'}, {'user': 'ㅇㅇ#85245304', 'comment': '메공속이 더 좋아 부옵은 스커피'}, {'user': 'Artcore', 'comment': '아 부옵 바꿔야하나..'}]",https://arca.live/b/counterside/41330166,2021-12-28 23:45:18,38,0,3
41330120,컨섹,병신 새끼들 지네 새BM 조차 관리 못하네,ㅋㅋ메카 도전자 없음,"[{'user': '비질란테', 'comment': '메카도전자가 이번에 나온건가?'}, {'user': '컨섹', 'comment': 'ㅇㅇ'}, {'user': '비질란테', 'comment': '수치조정중인가'}, {'user': '컨섹', 'comment': '카운터 도전자 0.8% 오르는데 조정할게 있나'}, {'user': '비질란테', 'comment': '(emoticon)'}, {'user': '네모네모', 'comment': 'ㅇㅇ'}, {'user': 'windy', 'comment': '(emoticon)'}, {'user': 'kimjino#87804663', 'comment': '(emoticon)'}, {'user': 'ㅇㅇ, 121.179', 'comment': '어차피 그거 7T 올릴만한 놈도 없을듯'}, {'user': '눈꽃1', 'comment': '진짜 없네 ㅋㅋㅋㅋ'}, {'user': '메카덱에다살덩이좀넣지마', 'comment': '(emoticon)'}, {'user': 'ㅇㅇ#86528953', 'comment': '(emoticon)'}, {'user': '독호메', 'comment': '(emoticon)'}]",https://arca.live/b/counterside/41330120,2021-12-28 23:44:44,214,17,12
41330036,비질란테,둘중 머가 꼴림,진지하게 극혐하면서 경멸하기 vs장난스럽게 놀리면서 경멸하기,"[{'user': '단테y', 'comment': '닥후'}, {'user': '눈꽃1', 'comment': '둘 다 꼴림'}, {'user': 'kimjino#87804663', 'comment': '1'}, {'user': '동성회직계69대회장아스나', 'comment': '(emoticon)'}, {'user': '꼬리를문뱀#24619419', 'comment': '솔직히 첫번째는 한번에 내상입을\n자신있음'}, {'user': '유나사랑해#74442742', 'comment': 'ㄷㅎ'}, {'user': '비빅비', 'comment': '(emoticon)'}]",https://arca.live/b/counterside/41330036,2021-12-28 23:43:26,89,0,7
41330030,람네,내일 연차내고 지금 치킨시키고싶다,배 빵빵하게 불러서 노곤노곤할때쯤 디비누워서 폰 하다가 잠들고 점심 직전에 느긋하게 일어나서 뒹굴대다가 배달시켜먹고싶다,"[{'user': '늒네#86893131', 'comment': '(emoticon)'}, {'user': '눈꽃1', 'comment': '(emoticon)'}, {'user': '왕소라', 'comment': '(emoticon)'}, {'user': '류드남친', 'comment': '(emoticon)'}, {'user': '꼬리를문뱀#24619419', 'comment': 'ㄹㅇ 돼지 전직트리 잖어'}]",https://arca.live/b/counterside/41330030,2021-12-28 23:43:15,46,0,5
41329998,상점누나가좋아#52539577,퍼도)온천배경,말이 필요없음,"[{'user': '눈꽃1', 'comment': '얼굴 와이러노'}, {'user': '상점누나가좋아#52539577', 'comment': '페도는 대충찍음'}]",https://arca.live/b/counterside/41329998,2021-12-28 23:42:41,60,0,2
41329971,Cacao#25953018,벽람 팬메이드 만화 근황,광기우리의 오랜 친구여정보) 큐브 = 함순이 코어 = 카사 채용권,"[{'user': '눈꽃1', 'comment': '??????'}, {'user': 'Konzept', 'comment': '(emoticon)'}, {'user': '여우불', 'comment': '(emoticon)'}, {'user': '아루엘', 'comment': '무 무슨'}, {'user': '꼬리를문뱀#24619419', 'comment': '채용권에서 뭐가 나올지 모름\n->혹시  철수좌라도 나온다면?'}, {'user': 'Cacao#25953018', 'comment': '저기는 페도는 있을지언정 남캐는 없음'}, {'user': '꼬리를문뱀#24619419', 'comment': '남캐가 없다니 이 무슨?!'}, {'user': 'kimjino#87804663', 'comment': '(emoticon)'}, {'user': '구관조리병', 'comment': '역시 우리 채용권에 이력서 사진으로 딸치는게 낫다'}, {'user': '랑편#60846748', 'comment': '(emoticon)'}]",https://arca.live/b/counterside/41329971,2021-12-28 23:42:17,122,9,10
41329944,아르테#97333284,샤오린 가은이 선택하기 싫은데,꽁짜 뽑기끝날때까지 존버하는게 맞지?,"[{'user': '알다리스', 'comment': '타이탄을 선택하면 되잖아'}, {'user': '아르테#97333284', 'comment': '피규어 싫어'}, {'user': '학점대폭발', 'comment': '(emoticon)'}]",https://arca.live/b/counterside/41329944,2021-12-28 23:41:51,39,0,3
41329907,MBT,아이 시발 콜라 존나 흔들어놨네,치킨 시켰는데 콜라 여니까 화산폭발한것처럼 나오노 시발이정도면 대놓고 흔들어서 가져온건데 ㅋㅋ,"[{'user': '눈꽃1', 'comment': '(emoticon)'}, {'user': '동성회직계69대회장아스나', 'comment': '(emoticon)'}, {'user': '단테y', 'comment': '배달하면서 많이 흔들리는경우가 있나봄. 몇번 당함 나도 ㅅㅂ'}, {'user': 'MBT', 'comment': '(emoticon)'}, {'user': '람네', 'comment': '지금 시간에 치킨이라니 부럽다'}, {'user': 'MBT', 'comment': '(emoticon)'}, {'user': '왕소라', 'comment': '(emoticon)'}, {'user': 'kimjino#87804663', 'comment': '(emoticon)'}, {'user': '구관조리병', 'comment': '그거 물구나무 서서 입으로 물면 해결댐'}, {'user': '여우불', 'comment': '(emoticon)'}, {'user': '랑편#60846748', 'comment': '(emoticon)'}]",https://arca.live/b/counterside/41329907,2021-12-28 23:41:18,75,0,11
41329899,차서준,2주년때도 3배쿼츠 하겠지,오늘 첨으로 월정액 2개 샀는데다음 3배까지 존버 감 ㅋ,,https://arca.live/b/counterside/41329899,2021-12-28 23:41:10,25,0,0
41329894,요정버서,메이즈 스토리 보고 싶다,유튜브로는 절대 안볼거여 감동이 없어 감동이스토리는 그늘이랑 비교했을 때 어느정도임?,"[{'user': '갓겜충아님', 'comment': '(emoticon)'}, {'user': '독호메', 'comment': '그늘이랑은 다른 맛으로 좋은 이야기임'}, {'user': '단테y', 'comment': '나 왜 메이플 스토리로 봤냐 ㅋㅋㅋㅋㅋ'}, {'user': '각성김철수', 'comment': '다른 느낌으로 감동적임'}, {'user': 'ㅇ반고닉ㅇ', 'comment': '고결하고 성스럽고 웅장하고 그런쪽 뽕임\n스케일도 크고 개쩌러'}]",https://arca.live/b/counterside/41329894,2021-12-28 23:41:05,36,0,5
