index,user,title,content,comment,link,date,view,rate,comment_count
42468553,카사이드,천장까지 픽뚫 쓰알 한번도 못먹어본 케이스 있음?,경험있는 사람?,,https://arca.live/b/counterside/42468553,2022-01-14 23:44:33,0,0,0
42468498,대적자리이헤븐즈사인민혁,생각해 보니까 뉴비들이 날 이겨도 상관없네,어차피 헬구간 이라서 괜찮음,"[{'user': 'kimjino#87804663', 'comment': '(emoticon)'}]",https://arca.live/b/counterside/42468498,2022-01-14 23:43:44,28,0,1
42468472,반세이긴스,플래닛 포인트로 오퍼 뽑아도 되나요?,플래닛 포인트 3000 모였는데 오퍼 뽑아도 되나요?아님 사원 정보 사는게 좋나요?,"[{'user': '천지개벽', 'comment': '사원정보'}, {'user': 'Ozymandias', 'comment': '사원정보는 개꼴려서 쥬지박고 싶다, 그 캐릭으로 딸칠수 있다, 후회 안한다면 사라\n재무장 때문에 김하나 정도만 사둬라'}, {'user': 'SaBa', 'comment': '플래닛 주 사용처가 오퍼랑\n재무장 후 스킬에 사용될 조각임'}]",https://arca.live/b/counterside/42468472,2022-01-14 23:43:17,22,0,3
42468463,Ozymandias,와퍼 추첨 삼고초려중,자시까지 1명,"[{'user': '바니걸카린의스타킹', 'comment': '줄'}, {'user': '메카덱에다살덩이좀넣지마', 'comment': '줄'}, {'user': '극한의가능충', 'comment': '줄'}, {'user': 'CCCAAA', 'comment': '줄'}, {'user': 'TLCrow', 'comment': '줄'}, {'user': '소미맘', 'comment': '줄'}]",https://arca.live/b/counterside/42468463,2022-01-14 23:43:07,36,0,6
42468457,Vergil,헤으응 제이크형...,유쾌함까지 겸비한 최고의 카운터,,https://arca.live/b/counterside/42468457,2022-01-14 23:43:00,26,1,0
42468414,dwsss,샬롯 성격 예상,종신계약 전에는 딱딱하게 굼계약후에는 자지 딱딱해지게 굼,"[{'user': 'kimjino#87804663', 'comment': '킹치만 카붕이오면 침식체로 인식한다구?'}, {'user': 'dwsss', 'comment': '관리자는 다름'}, {'user': 'kimjino#87804663', 'comment': '관리자는 우리랑 다를거아니누 ㅋㅋ'}, {'user': '소미맘', 'comment': '(emoticon)'}, {'user': '힝힝', 'comment': '(emoticon)'}, {'user': 'Nyx#34512140', 'comment': '자꾸 개구리 목날리는것만 연상된다'}]",https://arca.live/b/counterside/42468414,2022-01-14 23:42:15,54,0,6
42468401,부식되는세계,근데 용혈말인데,"아예 버린건 아니지않음?91기사단한테 과다출혈로 뒤지기 직전까지 헌혈당했고 그래서 미나가 구해줬어도 그상태로 다니다가 빈혈로 쓰러져서 삼도천에 발가락담군거잖음용혈=피인데 피가 다뽑혔으면 그자리에서 죽었어야지그냥 주시윤엄마부터 위로 선조들은 다 용혈에 억메여서 살았지만 주시윤은 번뇌같은거안물안궁어쩔티비해버려서 그 딜레마에서 벗어난거고 피는 그대로라고 생각함힐데는 인자보유자가 인자를 사용하면, 용혈의경우엔 폭주해버리면 보유자를 죽이는식으로 사용전까진 손안대는 사람이었고 주시윤은 원래부터 정보오염안당해서 인자 온오프할수있는 안전자산이었는데 각성하고나서 온오프되는거 다 알려졌으니 힐데한테 죽을이유도없고 주시윤도 그거 안써도될만한 선조들의 힘을받았으니 괜히 안할뿐이지 용혈이 없는건아닌거같음","[{'user': 'ㅇㅇ, 121.179', 'comment': '삼도천에 발가락 담근 게 아니라 아예 뒤진 거임'}, {'user': 'KIRAREKI', 'comment': '만약 주시윤의 용혈이 용혈이 아니게 되었다고해도(용혈이 사라졌다고 해도)선조들의 힘을 써서 용혈 사용할수있어서 상관없을듯ㅋㅋ'}]",https://arca.live/b/counterside/42468401,2022-01-14 23:41:59,51,0,1
42468400,이누#58154686,뉴비들에게 찍어눌리지 않기 위한 힘을 숨기고 있다,뉴에이지 성운의 류황과우주초절분탕단의 수장인 상연 금에게서 배워온 이터니움 23만배를 사용하면그 어떤 뉴비에게도 지지 않을 수 있다,"[{'user': 'Nyx#34512140', 'comment': '겜안분'}, {'user': '이누#58154686', 'comment': '(emoticon)'}, {'user': '대적자리이헤븐즈사인민혁', 'comment': '(emoticon)'}, {'user': '이누#58154686', 'comment': '(emoticon)'}, {'user': '바니걸카린의스타킹', 'comment': '겜좀해'}, {'user': '이누#58154686', 'comment': '이터니움이 멋대로 쌓인거지 내가 안 뺀게 아니다!'}, {'user': '바니걸카린의스타킹', 'comment': '(emoticon)'}, {'user': '이누#58154686', 'comment': '(emoticon)'}]",https://arca.live/b/counterside/42468400,2022-01-14 23:41:59,42,0,8
42468390,ㅇㅇ#83721190,동생이 열심히 하다가 메인 2챕 재미없대,나도 프리라이더는 좀 암걸리긴했어.......,"[{'user': '대적자리이헤븐즈사인민혁', 'comment': '(emoticon)'}]",https://arca.live/b/counterside/42468390,2022-01-14 23:41:53,28,0,1
42468386,대적자리이헤븐즈사인민혁,천장 안치는 방법,챈에서 뭐를 몇뽑에 먹겠다고 자뻑하면 안됨내가 해봤는데 무조건 천장 치더라,"[{'user': '소미맘', 'comment': '(emoticon)'}]",https://arca.live/b/counterside/42468386,2022-01-14 23:41:51,23,0,1
42468349,ㅇㅇ#34449588,다이브 돌릴 때 자꾸 멈추는데 나만 이럼?,딴겜들은 멀쩡하게 돌아가는데유독 카사 다이브만 돌리면 자꾸 멈추네 병신겜인가,,https://arca.live/b/counterside/42468349,2022-01-14 23:41:23,11,0,0
42468316,lllBoomerlll,근데 진짜 갑자기 평점 오르고 활발해지네,그렇게나 맞아도 결국 카사에 진심이노...사실 나도 기분은 좋아,"[{'user': '잉딩', 'comment': '(emoticon)'}, {'user': 'ngcn', 'comment': '읍참마속같은거지'}, {'user': 'ㅇㅇ#83721190', 'comment': '(emoticon)'}, {'user': 'kimjino#87804663', 'comment': '사람들은 진심인데 게임회사는 또분탕 장전중이누'}]",https://arca.live/b/counterside/42468316,2022-01-14 23:40:56,61,2,4
42468276,천지개벽,욕망의 대기창,단점 지하철에서 카사 못함ㅋ,"[{'user': '대적자리이헤븐즈사인민혁', 'comment': '(emoticon)'}, {'user': '극한의가능충', 'comment': '욕망은 모르겠고 지저분하고 정신없네'}, {'user': 'Ozymandias', 'comment': '너저분한데스우'}, {'user': 'ㅇㅇ#20257720', 'comment': '구관 총병, 방패병 등등으로 지하철용 배경 따로 만듬'}, {'user': 'lllBoomerlll', 'comment': '지저분한 데스웅'}, {'user': '천지개벽', 'comment': '천재는 시대를 앞서는 법 범인들이 이해를 못하다니 이 시대가 나를 담을 그릇이 못 되는구나 ㅉㅉ'}, {'user': '천지개벽', 'comment': '개추나 하거라 카붕이들아'}, {'user': '천지개벽', 'comment': '(emoticon)'}]",https://arca.live/b/counterside/42468276,2022-01-14 23:40:19,75,-1,8
