index,user,title,content,comment,link,date,view,rate,comment_count
40440144,Edge#74084078,강철의유적 무기챌 1-4 3별(손컨),"1. 레지나 양하림 기순이까지는 오토로 출격2. 오토 풀고 치나츠, 에리어스 양하림 옆에 붙여서 출격(스충 받아야됨)3. 이후 차례대로 양하림 옆에(스충 받아야됨) 캐오린, 퀸, 이노 출격(이노 없으면 다른 스나이퍼나 서윤, 이프리트등으로 대체)4. 사이클롭스 피빠져서 2페이즈 돌입하면 엔터 2스로 방깎 넣고 극딜 캐오린 궁 크리 터지길 기도메타특히 엔터/치피 오퍼면사이클롭스 미사일 크리 터지면서 후열 서폿 하나씩 뒤지는 경우 있거나아예 후열이 한방에 다 터지기도 해서 물 떠놓고 기도해야됨3별 말고 오토로 돌릴거면 아머/광피감으로 해야됨근데 그래도 가끔 재수없게 미사일 크리 터져서 반복 돌리다 터짐엔터 / 치피 오퍼캐오린 리더템허메골골 체체풀스충풀스충풀스충풀스충전장포함 4셋공속/치피 뭐가 더 좋은지는 모름메이즈 공속(스충보다 dps 더 나오는거 같아서 씀)풀스충여기서 템이나 융합단계, 유닛 조합 더 타협 가능한지는 모름일단 씹폐수 기준 공략임",,https://arca.live/b/counterside/40440144,2021-12-15 23:59:14,1,0,0
40440126,치이이이이잇,이제 정액제도 안지르는데 정상임? ,갈갈하고 접었다가 복귀해서 무지성 현질 복구하고 정액제나 가끔 패키지 꼴리는거 있음 사다가 재무장분탕 이후로는 또 뭔 ㅈㄹ을 할까 겁나서 현질하기가 싫음; 좀 정신차린거 같아보여서 복귀한건데 항상 그 이상을 보여주누  콜라보때 눈치까고 런쳤어야하는데 ,"[{'user': 'Javascript', 'comment': '(emoticon)'}]",https://arca.live/b/counterside/40440126,2021-12-15 23:58:58,7,0,0
40440084,Javascript,에미레이트 항공 좀 웃긴점,비상착륙 자세 설명할때그럴리는 없겠지만 이러고 있음ㅋㅋㅋㅋㅋ그럴리는 없어야하지 암ㅋㅋㅋ,,https://arca.live/b/counterside/40440084,2021-12-15 23:58:27,11,0,0
40440061,크리스피크림,블루프린트 모작 교환권 진짜 엠터진것 같음,정보만 ㅂㅅ같은 재화인줄 알았는데왜 점점 늘리냐,"[{'user': '한남대장뿡뿡뿡#36176673', 'comment': '123927132179번쨰 애미터짐 ㅋㅋㅋ'}]",https://arca.live/b/counterside/40440061,2021-12-15 23:58:07,16,0,1
40439968,Javascript,비즈니스석 개쩌네,나도 한번 타보고 싶다,"[{'user': '견로', 'comment': '제목 비즈니스 세단으로 보고왓는데'}]",https://arca.live/b/counterside/40439968,2021-12-15 23:56:42,55,1,1
40439899,충혹마,이프리트 픽업언제하냐,마지막으로한지도 박보검~나오래댔다매,"[{'user': 'Paka', 'comment': '1년넘음'}, {'user': 'KaWori', 'comment': '이프 로자 풀어줘 시발'}, {'user': 'DOGE76', 'comment': '얘도 이프리트임?'}]",https://arca.live/b/counterside/40439899,2021-12-15 23:55:59,38,0,3
40439860,별로형,여기가… 마스터?,스읍… 하…여기 냄새 왤캐 야함?,"[{'user': '두트리오', 'comment': '(emoticon)'}, {'user': '별로형', 'comment': '(emoticon)'}]",https://arca.live/b/counterside/40439860,2021-12-15 23:55:22,46,0,2
40439828,리소스커스텀해커엄준식,얘가 꼴릿하면 페도임?,,"[{'user': 'Rhidelz', 'comment': '(emoticon)'}, {'user': '조미료#37350884', 'comment': '할카슨데 뭔 페도'}, {'user': '우쭈쭈우쭈쮸', 'comment': '(emoticon)'}, {'user': 'dbxmfjr#11908197', 'comment': '(emoticon)'}, {'user': '숲토끼', 'comment': '(emoticon)'}, {'user': '크리스피크림', 'comment': '(emoticon)'}]",https://arca.live/b/counterside/40439828,2021-12-15 23:54:56,67,-6,6
40439794,ㅇㅇ#83721190,질문) 세라펠은 원래 저런 변태마조새끼임?,저런 새끼가 마왕이라고? 세상 대체 왜 망함?,"[{'user': '힝힝', 'comment': 'ㅇㅇ'}, {'user': 'Rhidelz', 'comment': '힘이 줫나 센 변태라서 세상이 망함'}, {'user': 'ㅇㅇ#83721190', 'comment': '이상해요콘'}, {'user': 'ㅇㅇ#32331373', 'comment': '스트레가 스토리에 나옴 유나각성스토리'}, {'user': 'ㅇㅇ#83721190', 'comment': '그거 못 본 좆뉴비야!'}, {'user': '한남대장뿡뿡뿡#36176673', 'comment': '점점 맞을수록 원하는 고통 레벨이 올라가고 그거 만족 못시키면 다 죽여버림'}, {'user': 'ㅇㅇ#83721190', 'comment': '무친련.....존나 무친련......'}, {'user': '한남대장뿡뿡뿡#36176673', 'comment': '걔 나올때 채찍쓰는 년도 같이 나오는데 걔도 지 수하임 왠만한 애들은 자기를 만족 못 시키니까\n자기를 떄려줄 인형 만들어서 주인님 놀이함'}, {'user': 'ㅇㅇ#83721190', 'comment': '와..............'}, {'user': 'Javascript', 'comment': 'ㅇㅇ'}, {'user': '두트리오', 'comment': '만족 안 시켜주면 죽임'}, {'user': 'ㅇㅇ#83721190', 'comment': '시벌;;'}, {'user': '크리스피크림', 'comment': '세라펠이 만족할만한 고통을 주지 못하면 상대를 죽여버림'}, {'user': 'ㅇㅇ#83721190', 'comment': '??????????'}, {'user': '각성김철수', 'comment': '변태긴 한데 세계관 최강라인인 존나 센 변태임'}, {'user': 'ㅇㅇ#83721190', 'comment': '(emoticon)'}, {'user': 'ㅇㅇ#60086086', 'comment': '마왕되기 전엔 정상성욕이었는 데 처형당하고나서 변태됨'}]",https://arca.live/b/counterside/40439794,2021-12-15 23:54:29,87,0,17
40439720,나그거없는데,아 이게 되네 ㅋㅋㅋㅋㅋ,공군덱 ㄹㅇ 미쳤네 이게 3별작이 된다고?,"[{'user': '힝힝', 'comment': '(emoticon)'}, {'user': '나그거없는데', 'comment': '(emoticon)'}, {'user': '네모네모', 'comment': '우드픽커는 궁발동시켜서 터질거같은데 신기하네'}, {'user': '나그거없는데', 'comment': '우드픽커 메카닉이라 어짜피 나가다 혼자 터짐. 첨에 에델 특수기 루크 불사로 막을려고 일부러 2코짜리 쓴거라'}, {'user': '네모네모', 'comment': '아 그렇구나'}]",https://arca.live/b/counterside/40439720,2021-12-15 23:53:16,67,0,5
