index,user,title,content,comment,link,date,view,rate,comment_count
41659675,아키야마시류,캐시는 스킨사고 써본적이없네,이쁘긴 엄청이쁜데..,,https://arca.live/b/counterside/41659675,2022-01-02 23:45:41,1,0,0
41659620,광고보고옴#42714269,메카 도전자 보조장비 공속쓰나?,아니면 스충원툴인가?,,https://arca.live/b/counterside/41659620,2022-01-02 23:44:47,16,0,0
41659606,"ㅇㅇ, 58.124",함선 만들어야하는데 렐릭챌 뭐가 가장 중요함?,"블루, 엔터 밖에 없어서 렐릭챌 방어나 보조챌 공략보고 함선하나 만들려고하는데 보조첼이랑 방어챌 둘중 뭐가 더 중요해??  상관없니 둘중 아무거나 해두됨?",,https://arca.live/b/counterside/41659606,2022-01-02 23:44:37,7,0,0
41659527,네모네모,ㅍ) 모네짤 저장용,,"[{'user': '람네', 'comment': '왜 제 와이프사진을 막 올리시는거죠'}, {'user': '네모네모', 'comment': '와이프가 몇명임'}, {'user': '숲토끼', 'comment': '(emoticon)'}, {'user': '네모네모', 'comment': '(emoticon)'}, {'user': '중사', 'comment': '모네 혐햇는데 보면볼수록 꼴리기시작한다'}, {'user': '네모네모', 'comment': '정상'}, {'user': '중사', 'comment': '(emoticon)'}, {'user': '맹견댕시', 'comment': '(emoticon)'}, {'user': '네모네모', 'comment': '(emoticon)'}, {'user': 'kimjino#87804663', 'comment': '결론은 모네엄마라는거죠?ㅋㅋ'}]",https://arca.live/b/counterside/41659527,2022-01-02 23:43:26,56,0,10
41659521,람네,나이 먹는거 체감될때..,이 아줌마 이젠 아줌마가 아니라 누나란거 자각할때몇살 더 먹으면 이 아줌마한테 오빠소리 듣는거 깨달을때,"[{'user': 'ㅇㅇ#89075445', 'comment': '(emoticon)'}, {'user': '아키야마시류', 'comment': '아저씨..'}]",https://arca.live/b/counterside/41659521,2022-01-02 23:43:19,29,0,2
41659511,매맞는아내,와뭐여 렌탈여친 개비싼거구나,ㄷㄷㄷ,"[{'user': 'Aoi', 'comment': '(emoticon)'}, {'user': '매맞는아내', 'comment': '(emoticon)'}, {'user': '숲토끼', 'comment': '(emoticon)'}, {'user': '매맞는아내', 'comment': '(emoticon)'}, {'user': 'kimjino#87804663', 'comment': '하루렌탈인가 40만원하지않앗음?조금만봣엇을때 그정도엿던거같은데'}, {'user': '매맞는아내', 'comment': '와 엄청나네 베스트라이브? 그거뜨길래봣는데 어마어마하네'}, {'user': 'kimjino#87804663', 'comment': '근데문제가 저게 나왓는지모르겟는데 낙태내용까지나올뻔햇다고 들어서 나는 보기는좀그럴듯'}]",https://arca.live/b/counterside/41659511,2022-01-02 23:43:10,54,0,7
41659500,홍삼,재무장라우라 라투디 보고잇스면 먼가 어색해보임,"몸이랑 얼굴이랑 따로노?는 느낌갓음,,,","[{'user': '잉딩', 'comment': '꼴리니가 괜차늠'}, {'user': '홍삼', 'comment': '자연스럽게 고치면 더꼴리지안을가??'}, {'user': '잉딩', 'comment': '오'}, {'user': '잉딩', 'comment': '여기부분이 확실히 부자연스럽긴해'}, {'user': '잉딩', 'comment': '여기부분이 확실히 부자연스럽긴해'}, {'user': '홍삼', 'comment': '이거보다 기본스탠딩에서 목은 고정되잇는데 얼굴만 움직이니 어색해보여,,'}]",https://arca.live/b/counterside/41659500,2022-01-02 23:43:02,23,0,5
41659470,잉딩,킹 상대로는 스커러쉬가 젤 할만했는데,타오린 나오면서 그거도 힘들어짐ㅋㅋㅋ,"[{'user': 'ㅇㅇ, 121.179', 'comment': '라라 500배'}]",https://arca.live/b/counterside/41659470,2022-01-02 23:42:32,14,0,0
41659360,신삥,오래된 공포? 겨우 다봤는데 에델 능력이 좀 헷갈리네,일단 다아는거긴해도 카사스토리답게 리벳 말빨로 잘봤고...시발 좀더빨리풀어주지근데 레지나 아버지가 탐식자?로 바뀌었던거 보면 이해가 안되는게에델 스킬셋 보면 사람을 먹어서 지식 채우는 거랑사람을 탐식자?로 만드는 능력이 둘다 있는거 같은데그럼 사람 먹는거랑 탐식자로 만드는건 그냥 내킬때마다 배고프면 먹고 아니면 탐식자로 하고 따로 적용하는건가아니면 사람 먹으면 그게 탐식자로 바뀌는 연계인지 모르겠네레지나 아버지보면 굳이 먹으면될걸 탐식자로 바꿨고..내가 생각해도 별게 다 신경쓰이네,"[{'user': 'ㅇㅇ#37159935', 'comment': '나도 의문이다..'}, {'user': '신삥', 'comment': '나도 의문이다..'}, {'user': '독호메', 'comment': '탐식자로 만드는 그런게 있었나? 레지나 애미는 자기가 욕심 부려서 어중간한 형태로 항쟁하다가 결국 에델한테 먹힌거라고 보고, 탐식자라고 말하는 것들은 가아그셰블라라는 군체의 조각들일거임'}, {'user': '각성김철수', 'comment': '나도 잘은 몰루지만 개체의 정보와 그 개체가 가지고 있는 지식만 쏙 빨아먹고 뱉어낸게 탐식자 아닐까'}]",https://arca.live/b/counterside/41659360,2022-01-02 23:40:50,47,0,2
41659348,ㅇㅇ#89075445,우한린 스킨볼때마다 느끼는거.,진짜 뷰지  나오기 직전인것 만든 스비팀들 존경한다...물론 금상은 꺼져,,https://arca.live/b/counterside/41659348,2022-01-02 23:40:34,34,0,0
