index,user,title,content,comment,link,date,view,rate,comment_count
40348305,ㅇㅇ#62131944,드라코부터 쭉 천장인데,이러다 모아논 채용권 다 털리겠네,,https://arca.live/b/counterside/40348305,2021-12-14 18:57:42,2,0,0
40348289,양하림,어..?,어째서 눈물이...,,https://arca.live/b/counterside/40348289,2021-12-14 18:57:26,8,0,0
40348274,꿀때지,카운트다운 5432,1은 미나링일듯,,https://arca.live/b/counterside/40348274,2021-12-14 18:57:17,10,0,0
40348265,ㅇㅇ#34535044,나를...'대3종 결전병기'라 불러줄래?,왜냐면...,,https://arca.live/b/counterside/40348265,2021-12-14 18:57:13,7,0,0
40348245,ㅇㅇ#94801077,캐언단 멸망함?,어쩐지,,https://arca.live/b/counterside/40348245,2021-12-14 18:56:59,6,0,0
40348182,채고다라티카,뱀녀보고옴,지금 복귀하면 뷰지에서 나오는 뱀술로 원기보충 가능하냐,"[{'user': '킹헤일로', 'comment': '(emoticon)'}, {'user': '카늒네', 'comment': '(emoticon)'}, {'user': 'temprun', 'comment': '(emoticon)'}]",https://arca.live/b/counterside/40348182,2021-12-14 18:56:15,32,0,3
40348162,니퍼#38747506,d데이 일러들 다 스킨으로 내주면 안되나?,너무 갖고싶다 이거,"[{'user': '무야홍어', 'comment': '(emoticon)'}, {'user': 'ㅇㅇ#32331373', 'comment': 'ㄹㅇ 바로 벗겨서 박고싶음'}]",https://arca.live/b/counterside/40348162,2021-12-14 18:55:56,29,0,2
40348147,경구,레지나 샌드위치 이거 생각나네 ㅋㅋㅋㅋ,저온조리해서 존나 차가운 버거역대급 실패작이었는데이거 아직도 파는지 모르겠네 ,,https://arca.live/b/counterside/40348147,2021-12-14 18:55:46,23,1,0
40348114,"ㅇㅇ, 219.240",상상 이상으로 고였네,다이브 때도 그랬고 한 일주일은 걸려야 공략 나올줄 알았는데 당일 3별 오토 공략 수두룩하게 올라오는거 보니 무섭다,"[{'user': 'ㅇㅇ#36099854', 'comment': '횟수 제한도 없고 리트 막 할 수 있어서 그런듯?'}, {'user': 'ㅇㅇ, 219.240', 'comment': '다이브때 느린게 리트 문제랑 한판당 시간 길어서 그런거였으려나'}]",https://arca.live/b/counterside/40348114,2021-12-14 18:55:15,40,0,2
40348090,학점대폭발,이번 일러 또 하나 빼먹었네ㅡㅡ,갓경은 어디있는데스웅,"[{'user': '무야홍어', 'comment': '(emoticon)'}, {'user': '킹헤일로', 'comment': '(emoticon)'}, {'user': 'dwsss', 'comment': '죽어'}, {'user': 'Asu', 'comment': '(emoticon)'}, {'user': '아스트라이아', 'comment': '(emoticon)'}, {'user': '메이크유나그레이트어게인#78677898', 'comment': '(emoticon)'}, {'user': '카늒네', 'comment': '(emoticon)'}, {'user': '밀리에밀리', 'comment': '(emoticon)'}, {'user': '여우불', 'comment': '(emoticon)'}, {'user': 'LunA', 'comment': '(emoticon)'}, {'user': '고오급물티슈#98293471', 'comment': '(emoticon)'}, {'user': 'Aoi', 'comment': '진지하게 좆경이 꼴리나'}, {'user': '학점대폭발', 'comment': '네'}, {'user': 'Aoi', 'comment': '(emoticon)'}, {'user': '학점대폭발', 'comment': '(emoticon)'}, {'user': '서묘', 'comment': '(emoticon)'}, {'user': '니퍼#38747506', 'comment': '(emoticon)'}, {'user': '던붕이', 'comment': '(emoticon)'}, {'user': '던붕이', 'comment': '(emoticon)'}, {'user': '던붕이', 'comment': '(emoticon)'}, {'user': '던붕이', 'comment': '(emoticon)'}, {'user': '던붕이', 'comment': '(emoticon)'}, {'user': '던붕이', 'comment': '(emoticon)'}]",https://arca.live/b/counterside/40348090,2021-12-14 18:54:58,94,-13,18
40348041,Serika#99810606,7t 로 올려야할 최우선 장비가 뭐야??,셋바랑 튜바 다 맞추고 올려야 된다고는 들었음메스충 / 메공속(부옵 스충) / 허메골골(체체)셋 중에 고른다면 뭐부터임??,"[{'user': 'windy', 'comment': '난 걍 소빈 캐오린 카일 전장 먼저 해줄려고'}, {'user': 'Serika#99810606', 'comment': '전장도 7t가 돼??'}, {'user': 'windy', 'comment': '워매;;;;'}, {'user': 'Serika#99810606', 'comment': '워매;;;;'}, {'user': '토깡이', 'comment': '난 허메골골 -> 메공속 - > 메스충 순으로 할려구'}, {'user': 'Serika#99810606', 'comment': '탱이 효율이 제일 높음?'}, {'user': '토깡이', 'comment': '오키'}, {'user': 'Serika#99810606', 'comment': '오키'}, {'user': 'Poca', 'comment': '탱템'}, {'user': 'Serika#99810606', 'comment': '탱이 제일 차이 많이나?'}, {'user': '꿀햇반', 'comment': 'pve나 pvp나 전열이 버텨야 후열이 딜을 넣으니까 탱템이 나을듯'}]",https://arca.live/b/counterside/40348041,2021-12-14 18:54:29,62,-1,11
40348028,딥러닝다람쥐,무기챌 1-4 3별 광피2렙 오토,레지나 허메골골 체체양하림 메스충기순이 메스충스카이 메스충 대적자 보조장비 1개모네 허메골골 체방퀸 메스충리타 스커피 블레이즈케오린 전장 공격셋 메이즈 안티스커리트 좀 해야할거임 중간에 한놈이라도 죽으면 힘듬광피 11이면 더 안정적일듯,"[{'user': 'Artcore', 'comment': '(emoticon)'}, {'user': '꿀때지', 'comment': '(emoticon)'}]",https://arca.live/b/counterside/40348028,2021-12-14 18:54:14,45,3,2
40348017,킹헤일로,페) 아리스 꼴림,,"[{'user': '토깡이', 'comment': '(emoticon)'}, {'user': 'ㅇㅇ#94801077', 'comment': '타치바나 ㅇㄷ?'}, {'user': 'Poca', 'comment': '(emoticon)'}, {'user': '꿀때지', 'comment': '(emoticon)'}, {'user': '카늒네', 'comment': '(emoticon)'}, {'user': '무야홍어', 'comment': '씹레어디?'}, {'user': '킹헤일로', 'comment': '좀있다 올려줌'}]",https://arca.live/b/counterside/40348017,2021-12-14 18:54:08,66,-2,7
40348008,까치치치치,아니씨발진짜,어떻게90번을뽑는데노란색이한번을안나오냐고미친병신확률주작애미디진겜,"[{'user': 'lllBoomerlll', 'comment': '(emoticon)'}]",https://arca.live/b/counterside/40348008,2021-12-14 18:53:59,20,0,1
40347987,ㅇㅇ#94801077,타워린이 에미없는 게 맞는 게,스작 재화도 각성캐보다 많이 들고경험치통도 각성캐보다 큼,"[{'user': 'lllBoomerlll', 'comment': '성능도 각성캐보다 애미뒤짐'}]",https://arca.live/b/counterside/40347987,2021-12-14 18:53:47,24,0,1
40347972,망가에용,예상외로 쿼츠스킨이네,그래서 온천스킨 둘다삼,"[{'user': 'Asu', 'comment': '기한한정이 매출 잘나온대 아마 매출내려고 낸건 아닌거 같음'}]",https://arca.live/b/counterside/40347972,2021-12-14 18:53:38,40,0,1
40347968,슈플레#58286850,이번 챌린지들 뭘 챙겨가야함?,좀 마이 어렵다...,,https://arca.live/b/counterside/40347968,2021-12-14 18:53:35,16,0,0
