index,user,title,content,comment,link,date,view,rate,comment_count
42840820,하루한캔데자와#77832622,자 따라해보세요,배신자,,https://arca.live/b/counterside/42840820,2022-01-20 23:56:31,2,0,0
42840802,워렉,힐데는 발키리보다는,보면 발기됨좆데련 몸만 꼴려가지고,,https://arca.live/b/counterside/42840802,2022-01-20 23:56:13,10,0,0
42840749,Konzept,나도 이제 리벳 오너,예아,,https://arca.live/b/counterside/42840749,2022-01-20 23:55:22,16,0,0
42840742,으으윽,평소엔 조용한데,가혐글 하나 올라오기 시작하면 주루룩 달리노 ㅋㅋㅋ,,https://arca.live/b/counterside/42840742,2022-01-20 23:55:17,11,0,0
42840717,ㅇㅇ#99402221,각호라이즌 이거 개귀엽네 ㅋㅋㅋ,https://www.pixiv.net/artworks/95649921미친듯한 귀여움 ㅋㅋ,"[{'user': '와가나와메구밍', 'comment': '쮸쮸 만지고싶다'}, {'user': '피해제한탱커좀', 'comment': '말랑해보이네'}]",https://arca.live/b/counterside/42840717,2022-01-20 23:55:02,39,0,2
42840708,학점대폭발,댓글 뜨는거 업뎃하고 좀 이상해졌네,갠차한 애들 댓글 왜 계속 뜨노;,"[{'user': '블루아카이브', 'comment': '(emoticon)'}, {'user': 'SDAKAJUXIM', 'comment': '(emoticon)'}, {'user': '숲토끼', 'comment': '(emoticon)'}, {'user': '와가나와메구밍', 'comment': '(emoticon)'}, {'user': '부식되는세계', 'comment': '(emoticon)'}, {'user': '하야테', 'comment': '미안해 풀어줘'}]",https://arca.live/b/counterside/42840708,2022-01-20 23:54:52,39,2,6
42840698,블루아카이브,하림이 이런 스킨도 있었음?,,"[{'user': '양하림', 'comment': '라프텔 콜라보 일러였나'}, {'user': '블루아카이브', 'comment': '(emoticon)'}, {'user': '쇠고기육포캔', 'comment': '일러보고 다들 콜라보스킨 나오는구나! 했는데 뭔 이상한 파란색ㅄ하나 만들어서 추가시킴'}]",https://arca.live/b/counterside/42840698,2022-01-20 23:54:39,35,0,3
42840616,킹헤일로,힐데는 발키리가 아니라,생명 위협 느끼면 바로 도망가는 바퀴리지,"[{'user': '카늒네', 'comment': '바퀴는 죽기전에 알을 깐다'}, {'user': 'ㅇㅇ#67770628', 'comment': '(emoticon)'}]",https://arca.live/b/counterside/42840616,2022-01-20 23:53:32,28,1,2
42840605,워렉,솔직히 힐데 욕하는거 슬슬 노잼이지 않음?,개좆데련 ㅋㅋ,"[{'user': 'kimjino#87804663', 'comment': '(emoticon)'}, {'user': '아내', 'comment': '(emoticon)'}, {'user': '킹헤일로', 'comment': '(emoticon)'}, {'user': '학점대폭발', 'comment': '(emoticon)'}, {'user': '킹헤일로', 'comment': '(emoticon)'}, {'user': '킹헤일로', 'comment': '(emoticon)'}, {'user': '학점대폭발', 'comment': '(emoticon)'}, {'user': '시영이#15396404', 'comment': '(emoticon)'}, {'user': '하빌밀런', 'comment': '(emoticon)'}, {'user': '카늒네', 'comment': '(emoticon)'}, {'user': '양하림', 'comment': '(emoticon)'}, {'user': '블루아카이브', 'comment': '(emoticon)'}, {'user': 'ㅇㅇ#67770628', 'comment': '(emoticon)'}]",https://arca.live/b/counterside/42840605,2022-01-20 23:53:24,79,7,13
42840596,바니걸카린의스타킹,레노버 p11로 카사 해본 사람?,돌아가기는 함??,"[{'user': 'ㅇㅇ, 61.255', 'comment': '돌아는 갔던거같은데 좀 많이 끊김'}, {'user': '바니걸카린의스타킹', 'comment': '걍 넷플릭스 머신으로 써야겠네 ㄱㅅㄱㅅ'}]",https://arca.live/b/counterside/42840596,2022-01-20 23:53:16,35,0,2
