index,user,title,content,comment,link,date,view,rate,comment_count
41868293,ㅇㅇ#34535044,신은나 디자인 별로다라는 말정도만 있네,좀 건담에 나오는 함선같긴해,"[{'user': 'windy', 'comment': '아가마'}, {'user': '몰루스#13122055', 'comment': '화이트 베이스 닮긴 했지'}, {'user': '한남대장뿡뿡뿡#36176673', 'comment': '슈퍼계 함선일수도 있지 왜 태클이시죠'}, {'user': '금태링다메다메', 'comment': '우리도 처음에 이거보고 다 그랬음'}, {'user': 'ㅇㅇ#26000421', 'comment': '이제 함선 각성으로 변신하면 떡상가능?'}]",https://arca.live/b/counterside/41868293,2022-01-05 23:47:13,47,0,5
41868271,"ㅇㅇ, 58.124",각미나 장비 메공속 부옵추천좀,스충??,,https://arca.live/b/counterside/41868271,2022-01-05 23:47:00,8,0,0
41868257,비질란테,밀리아 뽑아놓을걸 씨발,왜 콜라보 패싱 ㅇㅈㄹ 해갖고 씨발렘리썰같은 병신이나 하나 데려오고 ㅈ같네 진짜,"[{'user': '평생카사해', 'comment': '(emoticon)'}, {'user': '네모네모', 'comment': '램리썰은 예쁘니까'}]",https://arca.live/b/counterside/41868257,2022-01-05 23:46:50,27,0,1
41868168,ㅁt,밀리아 요즘에 뭐씀?,공속?스충?,"[{'user': '한우쟝', 'comment': '공속이 좋더라'}, {'user': 'ㅁt', 'comment': '(emoticon)'}, {'user': '한우쟝', 'comment': '(emoticon)'}, {'user': '갓똥겜', 'comment': '공속 근데 공불이 더 좋은거같음'}, {'user': '갓똥겜', 'comment': '스충 맞춰놨으면 걍 고대로 써도 무방함'}, {'user': 'ㅁt', 'comment': '(emoticon)'}, {'user': '청안아이', 'comment': '그다지 바뀐건 없는듯?'}, {'user': 'ㅁt', 'comment': '(emoticon)'}, {'user': '불타는쓰레기', 'comment': '공격+불렛 or 스충'}, {'user': 'ㅁt', 'comment': '(emoticon)'}, {'user': '눈꽃1', 'comment': '공불'}, {'user': 'ㅁt', 'comment': '(emoticon)'}, {'user': '네모네모', 'comment': '똑같음 기본은 공불아님 스충임'}]",https://arca.live/b/counterside/41868168,2022-01-05 23:45:37,72,0,12
41868152,windy,스트레가 스토리는 먼가 설정이랑 전개를 막 주입시키는 기분이엇음,신디 트라우마 정말 아무 징조 없이 튀어나왓는데 그 뒤로 아무 의미없이 넘어가는 거 보고 머리에 물음표가 좀 많이 떠올름,"[{'user': '독호메', 'comment': '신디 출신성분이 기묘한건 유닛설명에서 일단 나오니까 트라우마도 그 연장선으로 나왔다고 생각함. 겸사겸사 언젠가 나올 기적심의회 떡밥'}, {'user': 'windy', 'comment': '떡밥은 뭐 뿌릴수있는데 그걸 왜 여기서??그런 느낌'}, {'user': '비질란테', 'comment': '난 그냥 떡밥 투척이겠거니 하고 별생각 없었음'}, {'user': 'windy', 'comment': '(emoticon)'}]",https://arca.live/b/counterside/41868152,2022-01-05 23:45:25,52,0,4
41868145,비질란테,와 이거 올라온줄 모르고 있었네 ,인생 조질뻔,"[{'user': '몰루스#13122055', 'comment': '(emoticon)'}]",https://arca.live/b/counterside/41868145,2022-01-05 23:45:19,32,0,1
41868115,광3,핑챙 재무장 해줄만하냐,성능은 좀 어떰?,"[{'user': '소미맘#94263386', 'comment': '재무장중에 1티어야'}, {'user': '광3', 'comment': '(emoticon)'}, {'user': '펠라퀸', 'comment': '성능은 좋은데 없다고 꼬운건 없음'}, {'user': '광3', 'comment': '(emoticon)'}]",https://arca.live/b/counterside/41868115,2022-01-05 23:44:45,36,0,4
41868100,한우쟝,선배는 밥을 허버허버 먹는구나?,난 C급 카운터라 ,"[{'user': '독호메', 'comment': 'Chap Chap 하고 먹노'}, {'user': 'TLCrow', 'comment': '난 그대로 밥을 다먹었다'}]",https://arca.live/b/counterside/41868100,2022-01-05 23:44:27,36,0,2
41868057,독호메,루미가 가으니한테서 라이벌의식을 불태우는 이유,다른멤버는 비벼볼 수조차 없을 정도로 커서,"[{'user': '비질란테', 'comment': '루미랑 보미랑 비슷할거 같은데'}, {'user': '레닌', 'comment': '가은이가 젤 꼴리노'}]",https://arca.live/b/counterside/41868057,2022-01-05 23:43:45,41,0,2
41868042,금태링다메다메,옛날 정보)처음엔 기밀채용 패키지 다사도 천장 못치는 경우도 나왔다,거짓말 아님 ㅋㅋㅋ,"[{'user': 'kimjino#87804663', 'comment': '2년전엔 천장시스템이 없어서 그런거아님?'}, {'user': '금태링다메다메', 'comment': '아니 천장은 있었는데 픽업때까지 다사도 천장을 못쳤어'}, {'user': 'kimjino#87804663', 'comment': '?천장 몇이엇길래 그정도임?'}, {'user': '금태링다메다메', 'comment': '똑같았는데 패키지 구성이 이상해서 돈주고도 천장을 못쳤음'}, {'user': 'kimjino#87804663', 'comment': 'ok 이해감 지금보다 2~3배낮은 패키지만 팔앗단이야기구나'}, {'user': '금태링다메다메', 'comment': '처음에 그거때매 욕 ㅈㄴ 먹었음'}, {'user': 'kimjino#87804663', 'comment': '듣기론 월정액제도 욕먹고 주화도 4/13일인가그때4개배송되어잇던것도잇고 말많던데 ㅋㅋ'}, {'user': '금태링다메다메', 'comment': '지금 진짜 패키지가 말짱해진거임 예전엔 진짜 이해불가한 것들 투성이었음'}, {'user': 'kimjino#87804663', 'comment': '뭔지알겟다 지금채용권패키지에 채용권10개~20개줄이고 크레딧이나 이것저것 넣엇단개념이네 ㅋㅋ'}, {'user': '숲토끼', 'comment': '그냥 패키지를 이상하게 팔아서 천장을 돈주고도 못쳤었음 처음엔'}, {'user': '금태링다메다메', 'comment': '그냥 패키지를 이상하게 팔아서 천장을 돈주고도 못쳤었음 처음엔'}]",https://arca.live/b/counterside/41868042,2022-01-05 23:43:31,78,0,11
41867994,SaBa,미나토 앞에서,치나츠ntl하는 관리자 보고싶다,,https://arca.live/b/counterside/41867994,2022-01-05 23:42:43,25,3,0
41867992,블루아카이브,미야는 높은 산봉우리 그럼 평지는?,가은이,"[{'user': 'kimjino#87804663', 'comment': '에이즈도 가으니'}, {'user': '블루아카이브', 'comment': '(emoticon)'}, {'user': '미야', 'comment': '(emoticon)'}, {'user': '블루아카이브', 'comment': '(emoticon)'}]",https://arca.live/b/counterside/41867992,2022-01-05 23:42:40,47,0,4
41867975,네모현#32744865,올해 최고의 병신,셋바 안바꾸고 T7 올려버리기 ㅋㅋㅋㅋㅋㅋ,"[{'user': '네모네모', 'comment': '와 이건 좀'}, {'user': '갓똥겜', 'comment': '(emoticon)'}, {'user': '독호메', 'comment': '(emoticon)'}, {'user': '소미맘#94263386', 'comment': '귀신같이 안티타워 회피'}, {'user': 'kimjino#87804663', 'comment': '(emoticon)'}, {'user': 'SaBa', 'comment': '12개 ㅋㅋㅋㅋㅋ'}, {'user': 'ike#56986215', 'comment': 'T7로 격전 돌리는 격공 ㄷㄷ'}, {'user': 'ㅇㅇ#34535044', 'comment': '(emoticon)'}, {'user': '스트로베리샤베트', 'comment': '(emoticon)'}, {'user': '요정버서', 'comment': '(emoticon)'}, {'user': '나유빈', 'comment': '이정도 능지면 카사 섭종해도 카사하겠다'}, {'user': '홍삼', 'comment': '(emoticon)'}]",https://arca.live/b/counterside/41867975,2022-01-05 23:42:26,100,8,12
41867974,안녕카사#90911165,형들 로비 배치 추천좀해죵 ,방금 막 뽑은 유미나 추가했어 내 최애4명중 3명이야 나머지 하나는 주시윤! 배치 어떻게 할까,"[{'user': '숲토끼', 'comment': '(emoticon)'}]",https://arca.live/b/counterside/41867974,2022-01-05 23:42:25,38,1,1
41867930,한우쟝,각유나 책을 82kg 김지영으로 바꾸면 웃길듯,ㄹㅇ,"[{'user': '한남대장뿡뿡뿡#36176673', 'comment': '(emoticon)'}, {'user': '숲토끼', 'comment': '(emoticon)'}, {'user': 'ike#56986215', 'comment': '대마녀가 되는 길은 페미니즘에 있었노 이기...'}, {'user': 'kimjino#87804663', 'comment': '(emoticon)'}, {'user': '갓똥겜', 'comment': '(emoticon)'}]",https://arca.live/b/counterside/41867930,2022-01-05 23:41:47,54,-4,5
41867885,ㅇㅇ#53674895,아무리 근본이 없어도 미나토보단 낫지 않을까,진짜 왜 걔가 매순간 강해졌는지 아직도 모르겠음...,"[{'user': '양하림', 'comment': 'ㄹㅇ 빨리 각성 양한솔 나와서 혼내줘야함'}, {'user': '한남대장뿡뿡뿡#36176673', 'comment': '(emoticon)'}, {'user': 'ㅇㅇ#53674895', 'comment': '걔는 각성이 될진 모르겠다...'}, {'user': 'TLCrow', 'comment': '하 나 미나토는 매순간 강해지고있다고'}, {'user': '중국몽죄인', 'comment': '일?상 내!놔'}, {'user': '소미맘#94263386', 'comment': '하 강해지는것보단 일상을 찾고싶은데;;;;;;;;;;;;'}, {'user': '샤라링', 'comment': '뭔가 할거라고 계속 암시는 주는데 갑자기 급전개 무근본 파워업을 하니까 보는 사람도 얼척이 없음 ㅋㅋㅋ'}, {'user': '독호메', 'comment': '미나토도 혈통빨 유산빨임. 세미럭키 미나링'}, {'user': 'Konzept', 'comment': '일?상'}, {'user': '요정버서', 'comment': '일상! 일상!'}, {'user': '솔라스', 'comment': '그냥 일상을 지키고 싶었던거뿐인데..'}]",https://arca.live/b/counterside/41867885,2022-01-05 23:41:07,73,0,11
41867871,ike#56986215,주시윤 저번 애니 PV랑 뭔가 많이 차이나지 않냐,저번 애니 PV는 뭔가 웅이같은 느낌임,"[{'user': '소미맘#94263386', 'comment': '시윤이같진 않긴해'}, {'user': 'windy', 'comment': '사실 둘다 인게임 킹시윤 이미지하고는 거리가 좀 있어보임'}, {'user': '독호메', 'comment': '사실 인겜 생각하면 첫짤도 좀 날카로움'}]",https://arca.live/b/counterside/41867871,2022-01-05 23:40:55,57,0,3
41867860,모네모네#75320711,일본애들은 힐데를,힐데 엄마 라고 부르던데음... 엄마?,,https://arca.live/b/counterside/41867860,2022-01-05 23:40:47,34,0,0
41867846,비질란테,닥등이랑 섹스 vs 홍어랑 섹스,누가 더 떡감 지리냐,"[{'user': '한남대장뿡뿡뿡#36176673', 'comment': '실비아'}, {'user': '뷰룻', 'comment': '(emoticon)'}, {'user': '네모네모', 'comment': '둘다 하고싶진않은데 홍어랑 할때 유미나 이름대는거 그거 누가 저번에 말했던거\n반응 궁금하긴함'}, {'user': '비질란테', 'comment': '오.......'}, {'user': 'SaBa', 'comment': '신지아'}, {'user': '독호메', 'comment': '3p해야 최상의 시너지를 볼수있음'}, {'user': '나유빈', 'comment': '슬비'}, {'user': 'ㅁt', 'comment': '(emoticon)'}]",https://arca.live/b/counterside/41867846,2022-01-05 23:40:41,81,0,8
41867827,ㅇㅇ#92947072,전쟁고아인데 얼굴이 반반하다?,근데 눈도 안보인다?ㅋㅋㅋ그냥 개처럼,"[{'user': '갓똥겜', 'comment': '(emoticon)'}, {'user': '비질란테', 'comment': '(emoticon)'}, {'user': '샤라링', 'comment': '""비처녀 확정""'}, {'user': '영원한라뉴비', 'comment': '(emoticon)'}]",https://arca.live/b/counterside/41867827,2022-01-05 23:40:23,39,0,4
41867824,독호메,아무리 유나가 근본없다 근본없다 해도,귀여우면? 된거아닐?까?,"[{'user': '숲토끼', 'comment': '(emoticon)'}, {'user': 'kimjino#87804663', 'comment': '스킨있으면된거임 수구'}, {'user': '한남대장뿡뿡뿡#36176673', 'comment': '그래서 니들이 유나보다 귀여움?'}, {'user': '중국몽죄인', 'comment': '(emoticon)'}, {'user': '양하림', 'comment': '(emoticon)'}, {'user': 'ㅇㅇ#65299563', 'comment': '(emoticon)'}, {'user': 'ㅇㅇ#40443957', 'comment': '유나가 만든 민초 오믈렛이나 먹으셈'}]",https://arca.live/b/counterside/41867824,2022-01-05 23:40:22,67,0,7
41867765,ㅇㅇ#92947072,가은이랑 섹스하고 에이즈 vs 샤오린과 섹스하고 코로나,황밸 미쳤고,"[{'user': '팔도', 'comment': '3p'}, {'user': '네모현#32744865', 'comment': '둘다 하면 어캐되노?'}, {'user': 'kimjino#87804663', 'comment': '(emoticon)'}, {'user': '한남대장뿡뿡뿡#36176673', 'comment': '시그마랑 섹스하고 파상풍'}, {'user': 'SaBa', 'comment': 'ㅎ'}, {'user': '레닌', 'comment': '(emoticon)'}]",https://arca.live/b/counterside/41867765,2022-01-05 23:39:28,42,0,6
41867704,Konzept,스트레가 스토리 다봤다,아니 시발 진짜 이년 각성한 이유가 책펴새끼야 해서 펴져서 각성한거네 ㅅㅂ 존나 무근본이네,"[{'user': '독호메', 'comment': '3종 침식체보다 근본없는년'}, {'user': 'Konzept', 'comment': '3종 침식체보다 근본없는년'}, {'user': '독호메', 'comment': '그..없냐?'}, {'user': 'Konzept', 'comment': '그..없냐?'}, {'user': '소미맘#94263386', 'comment': '꼬우면 책봐야지'}, {'user': 'Konzept', 'comment': '그것도 시발 카짓년이 책긁어셔 연거더만'}, {'user': 'kimjino#87804663', 'comment': '근본있음 레일리가 빡쳐서 레일리가 각성한거임 수구'}, {'user': 'Konzept', 'comment': '(emoticon)'}, {'user': '샤라링', 'comment': '혈통이야말로 최고의 근본. 이는 나루토를 보면 알 수 있따...'}, {'user': 'Konzept', 'comment': '우린 그걸 근본이 아니라 빽이라고 부르기로 했어요'}, {'user': '중국몽죄인', 'comment': '수저빨 각성'}, {'user': 'Konzept', 'comment': 'ㄹㅇ 수저빨임 그냥'}, {'user': 'ㅇㅇ#53674895', 'comment': '혈통에 확실한 잠재력을 가진 그런 각성 스토리'}, {'user': 'Konzept', 'comment': '(emoticon)'}, {'user': '모네모네#75320711', 'comment': '수저빨 혈통 그냥 사스케가 사륜안 개안한거임'}, {'user': 'Konzept', 'comment': '(emoticon)'}, {'user': '스트로베리샤베트', 'comment': '짜피 이게임 최강자들 태반이 인자빨 대적자빨이라서 불닭빨도 막 이상하다 싶지는 않음'}, {'user': 'Konzept', 'comment': '무근본사이드'}]",https://arca.live/b/counterside/41867704,2022-01-05 23:38:31,114,0,18
41867690,"ㅇㅇ, 58.124",Pve에서 뉴디트 없으면 각미나 쓰지마??,ㅠㅠ 알려죵,"[{'user': '비질란테', 'comment': '몰루나 레이크 타고 다녀도 존나 쎄니까 걱정 ㄴㄴ'}, {'user': '네모네모', 'comment': '걍 아무거나 타도 셈'}, {'user': '갓똥겜', 'comment': '함선보단 공속템이 더 중요함'}, {'user': '소미맘#94263386', 'comment': '걘 이젠 함선테러시작하면 막기힘들어져서 무지성투척해도 반은갈걸'}]",https://arca.live/b/counterside/41867690,2022-01-05 23:38:17,58,0,4
41867672,ㅇㅇ#34535044,일섭 스레보다가 티어표있길래 봤는데,이새끼 왜 pvp ss임흑빡이 공중깡통이 sss인데???,"[{'user': '블루아카이브', 'comment': '(emoticon)'}, {'user': '솔라스', 'comment': '(emoticon)'}, {'user': '소미맘#94263386', 'comment': '아직 핵을 못맞아봐서그런가보지'}, {'user': '샤라링', 'comment': '이새끼 순수파워는 킹이랑 각우보다 약간 후달리는데 벤을 안 쳐먹어서 좆같음'}, {'user': '갓똥겜', 'comment': '함 맞아봐야 알지 ㄹㅇ ㅋㅋ'}, {'user': '한남대장뿡뿡뿡#36176673', 'comment': '핵 살살 맞으면 안 아픔'}]",https://arca.live/b/counterside/41867672,2022-01-05 23:37:56,105,0,6
41867653,스튜비급강하폭격기,구관리국 전투복 수준,나노슈트 하위호환일까?,,https://arca.live/b/counterside/41867653,2022-01-05 23:37:37,49,0,0
